epoch,split,loss_total,loss_pred_mse,loss_hjm_drift,loss_ito,mse,mae,rmse,hjm_violation_rate,lr,grad_norm,wall_time_s
21,train,0.00010473012456996316,0.00010430213472412513,4.279898458380244e-06,0.0,0.00010430213472412513,0.008142804317497488,0.010175835036126703,0.4493085557016833,0.0003,0.06659445603346002,94.6552963256836
22,train,0.00010569202144567717,0.0001052000077144275,4.9201373124968335e-06,0.0,0.0001052000077144275,0.00819499655787287,0.010214964249010744,0.4544300842901756,0.0003,0.07108672868845792,95.26278567314148
23,train,8.388319040712869e-05,8.355363112561212e-05,3.2955928151656328e-06,0.0,8.355363112561212e-05,0.007278566449430996,0.009113819651498363,0.4210817824149954,0.0003,0.05846564137730105,95.92693185806274
24,train,8.330579005222842e-05,8.294755282585011e-05,3.582372263783076e-06,0.0,8.294755282585011e-05,0.007238211535752334,0.009039805808650523,0.4204082925771845,0.0003,0.06048094600053697,97.42659449577332
25,train,7.683307129033484e-05,7.653474457238817e-05,2.983267179466754e-06,0.0,7.653474457238817e-05,0.006951970810969842,0.008714699162298748,0.40496288856555673,0.0003,0.05912837045716828,94.38836169242859
26,train,6.691710717063869e-05,6.666376009826339e-05,2.5334707237530455e-06,0.0,6.666376009826339e-05,0.0064963744471556156,0.008126838799116427,0.3869911463096224,0.0003,0.05278812107983334,94.57730531692505
27,train,6.989767105959141e-05,6.961746269020108e-05,2.802083693903365e-06,0.0,6.961746269020108e-05,0.006648105071407968,0.00830734295545724,0.39245390943412123,0.0003,0.058694731636807836,96.61014556884766
28,train,7.123031817208169e-05,7.093849157611439e-05,2.9182659596730883e-06,0.0,7.093849157611439e-05,0.006651341296925113,0.008352837115847346,0.4016253660465109,0.0003,0.060301386654890814,94.67837905883789
29,train,5.515780755033496e-05,5.4964383299851885e-05,1.934242504830763e-06,0.0,5.4964383299851885e-05,0.005866410026069859,0.007370590962919182,0.3399874344468117,0.0003,0.04889629630307699,94.50605940818787
30,train,5.6368896916237956e-05,5.616308094588397e-05,2.058159703539849e-06,0.0,5.616308094588397e-05,0.0059493917987906726,0.007455807155126642,0.36000659111244926,0.0003,0.05226572050616659,96.32076501846313
31,train,5.054452375949542e-05,5.035949803202349e-05,1.8502572747193284e-06,0.0,5.035949803202349e-05,0.005660386972835866,0.007052886227531166,0.3376855901603041,0.0003,0.048622695054730464,96.91479253768921
32,train,5.358703585927585e-05,5.336634525331741e-05,2.2069060595844473e-06,0.0,5.336634525331741e-05,0.0058461670795905175,0.007264828261244914,0.36655292839839543,0.0003,0.05283994584119525,95.104807138443
33,train,4.601976157761688e-05,4.585117758010867e-05,1.6858399750821388e-06,0.0,4.585117758010867e-05,0.005393528170755197,0.006736051419685627,0.3326508690570963,0.0003,0.04761478115387004,94.20562624931335
34,train,4.2769152067856744e-05,4.2605689800282184e-05,1.634622675745614e-06,0.0,4.2605689800282184e-05,0.005079359755498068,0.0064576538841657595,0.29549809108520375,0.0003,0.04476142806354268,97.97007250785828
35,train,4.2994126101900984e-05,4.2832233389319677e-05,1.6189271258130687e-06,0.0,4.2832233389319677e-05,0.0052206604460511225,0.006474324124704661,0.3170677729207894,0.0003,0.04552168322020564,94.65552473068237
36,train,3.8267549525444176e-05,3.8131138322130244e-05,1.3641120331393377e-06,0.0,3.8131138322130244e-05,0.00491799529770325,0.006119831408984189,0.3044300826972929,0.0003,0.042827160964752066,94.771155834198
37,train,4.2032883943001064e-05,4.1916054434640785e-05,1.1682950836028136e-06,0.0,4.1916054434640785e-05,0.005162037475484198,0.006418350281129624,0.27528436713177584,0.0003,0.04742705025549593,96.11090397834778
38,train,4.332847571523918e-05,4.318713296203802e-05,1.413427532011626e-06,0.0,4.318713296203802e-05,0.005237422855410339,0.00651254334711823,0.30611830024883663,0.0003,0.04957042345456008,96.79995679855347
39,train,3.634919953838264e-05,3.622365470775925e-05,1.255448306233904e-06,0.0,3.622365470775925e-05,0.004773996083932961,0.005987073359047544,0.28456956970280617,0.0003,0.04414855932881092,95.82917618751526
40,train,3.302384187553924e-05,3.2931107225835904e-05,9.273464970333564e-07,0.0,3.2931107225835904e-05,0.004545903592049305,0.005694775777901041,0.2390804655593017,0.0003,0.040884467869483195,94.83012795448303
41,train,3.0449170945652093e-05,3.035380842479283e-05,9.53625208592649e-07,0.0,3.035380842479283e-05,0.004404109978952028,0.005467293406676115,0.24477969906453428,0.0003,0.038863230657217834,97.98753833770752
42,train,3.3578410724999234e-05,3.348767893777253e-05,9.073178722670052e-07,0.0,3.348767893777253e-05,0.004571365517692576,0.005749406012032053,0.23975994129633083,0.0003,0.043520692318420984,94.95200800895691
43,train,2.7351114776616545e-05,2.725851171472359e-05,9.260306189295581e-07,0.0,2.725851171472359e-05,0.00417187276039401,0.005192127777263522,0.22966954394661146,0.0003,0.036697112280746985,94.63314890861511
44,train,2.6541513560608833e-05,2.6460410105034405e-05,8.110345557442684e-07,0.0,2.6460410105034405e-05,0.004093584267358328,0.005102372595815566,0.22085129803624645,0.0003,0.03660009040272441,95.50568175315857
45,train,3.26045798246845e-05,3.249375167170315e-05,1.108281529813494e-06,0.0,3.249375167170315e-05,0.004524508736032094,0.005656658326564678,0.2693546481173614,0.0003,0.04358594684765257,95.6637179851532
46,train,3.0357348855049843e-05,3.026805251434341e-05,8.929634070643166e-07,0.0,3.026805251434341e-05,0.004335041952736932,0.005440115944707188,0.23421935197608224,0.0003,0.041402681666458475,94.8926169872284
47,train,2.6063225130873637e-05,2.5979910003962717e-05,8.331512691091999e-07,0.0,2.5979910003962717e-05,0.004012627860306409,0.005046192648949037,0.21425706893205643,0.0003,0.03731205805750756,95.806725025177
48,train,2.3810675085704932e-05,2.374092995022034e-05,6.974513548459134e-07,0.0,2.374092995022034e-05,0.003845362879881828,0.004836521520889525,0.1776969612672411,0.0003,0.03528119517682955,96.78758311271667
49,train,2.5771044060032354e-05,2.5681398553921288e-05,8.964550611106712e-07,0.0,2.5681398553921288e-05,0.003984700623450094,0.005005195074522033,0.2058638684965413,0.0003,0.037655814004869295,94.38932609558105
50,train,2.2954382996368653e-05,2.287755973909576e-05,7.682325727289246e-07,0.0,2.287755973909576e-05,0.003792018424880145,0.004752068491331462,0.2033105872828385,0.0003,0.0349428229483551,96.52478957176208
51,train,2.35562267618626e-05,2.3479239973375084e-05,7.698678848751586e-07,0.0,2.3479239973375084e-05,0.0038404618269474856,0.004802124907969144,0.20030831365749754,0.0003,0.03605313461016992,95.57284617424011
52,train,2.324761953973158e-05,2.318535241007841e-05,6.226712965317034e-07,0.0,2.318535241007841e-05,0.0038064068809537024,0.004776644159172629,0.17111470627373662,0.0003,0.03581152104868971,96.92822766304016
53,train,1.9544408345754604e-05,1.948056963336622e-05,6.383871238838388e-07,0.0,1.948056963336622e-05,0.003506418570458632,0.004381353204170692,0.17705340413697834,0.0003,0.031668480614136005,94.90158653259277
54,train,2.445095271908791e-05,2.436465628902781e-05,8.629643006009968e-07,0.0,2.436465628902781e-05,0.00391173656178831,0.004896127273617634,0.21226353442360615,0.0003,0.038022077353350045,95.74383282661438
55,train,2.713018085549085e-05,2.7049014392857848e-05,8.116646263300121e-07,0.0,2.7049014392857848e-05,0.004119272500372909,0.005143290835207906,0.21867517150681595,0.0003,0.040919880125800084,97.07836174964905
56,train,1.707713677519521e-05,1.702834018440877e-05,4.87965907864393e-07,0.0,1.702834018440877e-05,0.0032648063176472127,0.00410062884751322,0.1327825689624096,0.0003,0.02884462177111157,96.54349565505981
57,train,2.2541636291679942e-05,2.2470096719816553e-05,7.153957186338975e-07,0.0,2.2470096719816553e-05,0.0037337775815856353,0.0046933854584871185,0.18343510876955657,0.0003,0.036206453235755706,94.77449202537537
58,train,1.8419388216616112e-05,1.8353522434687154e-05,6.586578192895857e-07,0.0,1.8353522434687154e-05,0.0033846503436758086,0.004248441847298166,0.16499042382528042,0.0003,0.0314024538444034,95.17819166183472
59,train,2.302526551735856e-05,2.2940886334128725e-05,8.437918322983776e-07,0.0,2.2940886334128725e-05,0.003731285904309359,0.004714606574672307,0.208973902309763,0.0003,0.03682932313852783,96.75273942947388
60,train,1.7713061698459413e-05,1.7664759854659647e-05,4.830184379976532e-07,0.0,1.7664759854659647e-05,0.0033368773533609406,0.0041747916056292834,0.13037296686449956,0.0003,0.030684117099334454,95.32251071929932
61,train,1.7719782182674517e-05,1.7669446229962794e-05,5.033595271172466e-07,0.0,1.7669446229962794e-05,0.003314073659190587,0.004167316047924346,0.13991259828466793,0.0003,0.031013372338152136,94.93408536911011
62,train,2.183413326097762e-05,2.176618956331493e-05,6.79436976626895e-07,0.0,2.176618956331493e-05,0.0037473777694434956,0.0046347396103022945,0.19115182372002765,0.0003,0.036704184037858044,97.42395997047424
63,train,1.625703096352062e-05,1.6208510369951597e-05,4.852059356902169e-07,0.0,1.6208510369951597e-05,0.0031887782207722292,0.003992596010934433,0.1363356108937798,0.0003,0.029314838157131755,96.4229383468628
64,train,1.5030001896968575e-05,1.499203726153014e-05,3.7964635438435115e-07,0.0,1.499203726153014e-05,0.0030598806353799744,0.003837570881246236,0.09713841152602229,0.0003,0.027440751067780215,94.82270383834839
65,train,1.566941901777082e-05,1.5624258563109144e-05,4.516045466167615e-07,0.0,1.5624258563109144e-05,0.003129322756210278,0.003924831519192406,0.1217403038693913,0.0003,0.029131788407163375,95.1748514175415
66,train,2.0201666683502043e-05,2.0140195029570947e-05,6.147165393109577e-07,0.0,2.0140195029570947e-05,0.0035865090562608734,0.004421181840308267,0.16194324998249268,0.0003,0.03498369362205267,96.83540081977844
67,train,1.965622466286732e-05,1.9594309394270914e-05,6.191526859640424e-07,0.0,1.9594309394270914e-05,0.003470441816246201,0.004356100777934851,0.17064176670050826,0.0003,0.03425681038663305,95.03354907035828
68,train,1.8674543401970296e-05,1.8615225599205587e-05,5.931780276471037e-07,0.0,1.8615225599205587e-05,0.0033904000040914477,0.004258184810169041,0.1551634369353796,0.0003,0.03367308660506688,95.77219748497009
69,train,1.9318578958257933e-05,1.924334649096448e-05,7.523246729345468e-07,0.0,1.924334649096448e-05,0.00341151509000438,0.004344196387984115,0.18270474415400934,0.0003,0.03479313644869574,96.54083251953125
70,train,1.4002021860756816e-05,1.396259866506343e-05,3.9423195693384986e-07,0.0,1.396259866506343e-05,0.002978409487946794,0.003714129272527222,0.10437619894871424,0.0003,0.027386142422669922,94.620441198349
71,train,1.3616920363399106e-05,1.3580965593252491e-05,3.5954770146614027e-07,0.0,1.3580965593252491e-05,0.0029039237214701957,0.003641329219982285,0.09196899121562982,0.0003,0.026505195343031966,96.33581018447876
72,train,1.3479786817268194e-05,1.3441990035814876e-05,3.7796781453317664e-07,0.0,1.3441990035814876e-05,0.0029038777976328955,0.00363914267529316,0.10019157271318395,0.0003,0.026741179155892338,94.92020177841187
73,train,1.9340842809367e-05,1.9296362756120227e-05,4.448005324677289e-07,0.0,1.9296362756120227e-05,0.0034844472056961267,0.004331419710069895,0.12070761723765011,0.0003,0.03468462802341272,98.97912240028381
74,train,1.369456635237239e-05,1.3657881513138599e-05,3.6684839233791127e-07,0.0,1.3657881513138599e-05,0.002932636404474234,0.0036409322397205337,0.09629729611734891,0.0003,0.026921365522490494,96.20280385017395
75,train,1.2564859829701657e-05,1.2532790182815696e-05,3.2069646885960975e-07,0.0,1.2532790182815696e-05,0.002815002234299378,0.003518027594666286,0.07857100183850732,0.0003,0.025612330321094084,95.10470390319824
76,train,1.3903643385220746e-05,1.3864604938887703e-05,3.903844633304414e-07,0.0,1.3864604938887703e-05,0.0029576398464369364,0.0036879254400665903,0.10098180277594204,0.0003,0.02788070627841456,96.44136214256287
77,train,1.4995289125877285e-05,1.4953720971067829e-05,4.1568154809455935e-07,0.0,1.4953720971067829e-05,0.0030601862215854482,0.0038397653381629236,0.11107519387813478,0.0003,0.029776006326850117,96.17124533653259
78,train,1.3918218686836194e-05,1.3884376718626049e-05,3.3841968210144214e-07,0.0,1.3884376718626049e-05,0.0029342359108529216,0.003684244961638389,0.08314775049301057,0.0003,0.027777400333434343,94.85181427001953
79,train,1.1531985825751558e-05,1.1500964272523436e-05,3.102155322812121e-07,0.0,1.1500964272523436e-05,0.002672687138767977,0.0033602057354010896,0.07384758248347147,0.0003,0.02442706111368948,95.22121691703796
80,train,1.4056083763493682e-05,1.4012316130212075e-05,4.3767633281606386e-07,0.0,1.4012316130212075e-05,0.0029095230335048562,0.003678502763846311,0.12498802935768819,0.0003,0.028011190544428497,97.62023687362671
81,train,1.483754203267173e-05,1.4796573599722187e-05,4.0968432949543495e-07,0.0,1.4796573599722187e-05,0.0030147950526262664,0.003795559758898513,0.11029095035688631,0.0003,0.029809886685990054,94.29702091217041
82,train,1.3305752485739857e-05,1.3269320153744173e-05,3.6432331995683853e-07,0.0,1.3269320153744173e-05,0.0028862653557082704,0.0035990634170392976,0.09151700320493045,0.0003,0.027541370484335668,95.12947392463684
83,train,1.3927927486130211e-05,1.3878511457858558e-05,4.941602827165267e-07,0.0,1.3878511457858558e-05,0.002987852801793608,0.0036939843437345378,0.13880807276943635,0.0003,0.029008913207156903,95.73289251327515
84,train,1.319943730740843e-05,1.3164582140171691e-05,3.485516723673817e-07,0.0,1.3164582140171691e-05,0.0028588346542854763,0.00358989087720241,0.08556333946963322,0.0003,0.02789732699828415,94.94316935539246
85,train,9.973285002841152e-06,9.950423136301808e-06,2.2861866539344569e-07,0.0,9.950423136301808e-06,0.0024970139593592493,0.0031282298210687167,0.04361829538187333,0.0003,0.022063343576958466,94.99888277053833
86,train,1.4069737554664165e-05,1.4028871779875521e-05,4.0865774788644247e-07,0.0,1.4028871779875521e-05,0.002993071668556538,0.0037128088698754535,0.10389128545748777,0.0003,0.0295258860328588,94.7362539768219
87,train,1.1479817364482673e-05,1.145130674777992e-05,2.851061670275283e-07,0.0,1.145130674777992e-05,0.0026308965371472054,0.0033451059054390624,0.06481381822056298,0.0003,0.024918843141018318,97.114089012146
88,train,1.1089249775251582e-05,1.105988388283957e-05,2.936589241201169e-07,0.0,1.105988388283957e-05,0.0026390269430803842,0.003291495742501113,0.06607399537260163,0.0003,0.024636890931889928,94.35778522491455
89,train,1.3032632490387445e-05,1.2995532305749607e-05,3.7100184637838227e-07,0.0,1.2995532305749607e-05,0.002876403472578988,0.0035680451045005486,0.09487847413803482,0.0003,0.027523493875974213,95.5941390991211
90,train,1.0536461782130613e-05,1.0503901844929025e-05,3.255993720158742e-07,0.0,1.0503901844929025e-05,0.002578595231672556,0.0032208211968877704,0.08154334434597142,0.0003,0.024112159819823915,95.79419469833374
91,train,1.1347819532133975e-05,1.1320456913945864e-05,2.7362618188111937e-07,0.0,1.1320456913945864e-05,0.0026181407417331277,0.003305583501812713,0.06459830110443049,0.0003,0.024793917040244258,94.88606929779053
92,train,1.0826442733296179e-05,1.0793296120215833e-05,3.314661308034625e-07,0.0,1.0793296120215833e-05,0.002543457506770461,0.0032368329482088828,0.07969947459561558,0.0003,0.02398039769895118,95.64929699897766
93,train,1.222821733702419e-05,1.2196544950147026e-05,3.1672386877164235e-07,0.0,1.2196544950147026e-05,0.0027896753122933723,0.0034582177096785143,0.07812500187870243,0.0003,0.026805369970228136,95.2555148601532
94,train,1.0599459088126162e-05,1.0570294997360807e-05,2.916409076535415e-07,0.0,1.0570294997360807e-05,0.0025780483767197564,0.0032242249480673463,0.06158405268998367,0.0003,0.024419750552624464,98.91163158416748
95,train,1.0469888741410658e-05,1.044711762946902e-05,2.2771111941637927e-07,0.0,1.044711762946902e-05,0.002556374816400609,0.003198932169872368,0.04375299412741101,0.0003,0.02355632377017675,95.60439920425415
96,train,1.3131025698488107e-05,1.3096157106011905e-05,3.486859247620236e-07,0.0,1.3096157106011905e-05,0.0028664509741717884,0.003582473286299099,0.08892481049908132,0.0003,0.028349904182912975,94.8340356349945
97,train,1.2249398857047199e-05,1.221315222147527e-05,3.6246635571928736e-07,0.0,1.221315222147527e-05,0.00272888385144801,0.0034572301705464207,0.09832076379097998,0.0003,0.02706312834574231,95.99060916900635
98,train,9.699059766030234e-06,9.671373093091272e-06,2.768667293896121e-07,0.0,9.671373093091272e-06,0.00245215854776124,0.0030770508556401937,0.06241020229484501,0.0003,0.022638784753608292,95.07655477523804
99,train,1.331864990990147e-05,1.3277074983840255e-05,4.1574926061214464e-07,0.0,1.3277074983840255e-05,0.0028828928841213726,0.0036133851872050555,0.10680974816004264,0.0003,0.029114750535066784,94.35527205467224
100,train,1.002092838168939e-05,9.992654738731478e-06,2.8273642957911163e-07,0.0,9.992654738731478e-06,0.0024640391046855726,0.0031138280294193276,0.06170677840067395,0.0003,0.022756099620641304,95.69284915924072
