epoch,split,tenor_idx,mean_abs_gap
1,train,5,0.11983133852481842
1,train,6,0.05718964710831642
1,train,7,0.07762996107339859
1,train,8,0.05598319321870804
1,train,9,0.02487550675868988
1,train,10,0.015188084915280342
1,train,1,0.04573194682598114
1,train,2,0.08998372405767441
1,train,3,0.08503960072994232
1,train,4,0.1710508167743683
1,train,5,0.08710500597953796
1,train,6,0.08163322508335114
1,train,7,0.11629520356655121
1,train,8,0.08958828449249268
1,train,9,0.041712984442710876
1,train,10,0.016935493797063828
1,train,1,0.03740303963422775
1,train,2,0.07241261005401611
1,train,3,0.059266090393066406
1,train,4,0.09477228671312332
1,train,5,0.06627486646175385
1,train,6,0.08355879783630371
1,train,7,0.08253270387649536
1,train,8,0.04919982701539993
1,train,9,0.01642034947872162
1,train,10,0.015506132505834103
1,train,1,0.0462273433804512
1,train,2,0.09543200582265854
1,train,3,0.06951785087585449
1,train,4,0.04848130792379379
1,train,5,0.10023649036884308
1,train,6,0.09223399311304092
1,train,7,0.06766742467880249
1,train,8,0.07153059542179108
1,train,9,0.031448427587747574
1,train,10,0.020436564460396767
1,train,1,0.03591872751712799
1,train,2,0.08811575174331665
1,train,3,0.05334336683154106
1,train,4,0.060553088784217834
1,train,5,0.11653375625610352
1,train,6,0.07040869444608688
1,train,7,0.10209346562623978
1,train,8,0.08215101808309555
1,train,9,0.0312456414103508
1,train,10,0.015500316396355629
1,train,1,0.038588810712099075
1,train,2,0.06566453725099564
1,train,3,0.06226566433906555
1,train,4,0.08138874173164368
1,train,5,0.06499239057302475
1,train,6,0.054813534021377563
1,train,7,0.10432407259941101
1,train,8,0.07924233376979828
1,train,9,0.03558865934610367
1,train,10,0.015223933383822441
1,train,1,0.03849834203720093
1,train,2,0.044230867177248
1,train,3,0.055582188069820404
1,train,4,0.05837257578969002
1,train,5,0.10524220019578934
1,train,6,0.06078716367483139
1,train,7,0.09604264050722122
1,train,8,0.05853009968996048
1,train,9,0.026055656373500824
1,train,10,0.01608668640255928
1,train,1,0.04258916527032852
1,train,2,0.04726428911089897
1,train,3,0.051185593008995056
1,train,4,0.04624370485544205
1,train,5,0.12333304435014725
1,train,6,0.04214097559452057
1,train,7,0.060834258794784546
1,train,8,0.04199378192424774
1,train,9,0.021509498357772827
1,train,10,0.012236113660037518
1,train,1,0.037762001156806946
1,train,2,0.05752000957727432
1,train,3,0.05208238586783409
1,train,4,0.06776982545852661
1,train,5,0.11671597510576248
1,train,6,0.0746573656797409
1,train,7,0.07522599399089813
1,train,8,0.061395738273859024
1,train,9,0.01804290898144245
1,train,10,0.014624274335801601
1,train,1,0.02492881938815117
1,train,2,0.04732930287718773
1,train,3,0.05836735665798187
1,train,4,0.09162183105945587
1,train,5,0.07093790918588638
1,train,6,0.06278663128614426
1,train,7,0.07073155790567398
1,train,8,0.04006092995405197
1,train,9,0.021624114364385605
1,train,10,0.014515192247927189
1,train,1,0.03180397301912308
1,train,2,0.03315223008394241
1,train,3,0.06185109168291092
1,train,4,0.055783648043870926
1,train,5,0.059447094798088074
1,train,6,0.06988468766212463
1,train,7,0.06172877922654152
1,train,8,0.04159516096115112
1,train,9,0.015838924795389175
1,train,10,0.017912495881319046
1,train,1,0.034296706318855286
1,train,2,0.04700351133942604
1,train,3,0.03611297160387039
1,train,4,0.04007627069950104
1,train,5,0.05898845195770264
1,train,6,0.040517985820770264
1,train,7,0.058773983269929886
1,train,8,0.060825787484645844
1,train,9,0.016441430896520615
1,train,10,0.011658845469355583
1,train,1,0.03781374543905258
1,train,2,0.04798271134495735
1,train,3,0.04457654058933258
1,train,4,0.03548998385667801
1,train,5,0.0679577961564064
1,train,6,0.04350410774350166
1,train,7,0.07431522011756897
1,train,8,0.05943306162953377
1,train,9,0.023544609546661377
1,train,10,0.015152271836996078
1,train,1,0.02933288738131523
1,train,2,0.07065239548683167
1,train,3,0.04388086497783661
1,train,4,0.050087232142686844
1,train,5,0.052987292408943176
1,train,6,0.04906449466943741
1,train,7,0.0743507444858551
1,train,8,0.06704667955636978
1,train,9,0.025291811674833298
1,train,10,0.013926593586802483
1,train,1,0.03307119011878967
1,train,2,0.05606505274772644
1,train,3,0.040952395647764206
1,train,4,0.041306573897600174
1,train,5,0.07168090343475342
1,train,6,0.04404756799340248
1,train,7,0.06719305366277695
1,train,8,0.04216413572430611
1,train,9,0.027576960623264313
1,train,10,0.012498928233981133
1,train,1,0.028178393840789795
1,train,2,0.03489629924297333
1,train,3,0.05309438705444336
1,train,4,0.036240071058273315
1,train,5,0.060122523456811905
1,train,6,0.04142088443040848
1,train,7,0.061038509011268616
1,train,8,0.04152035713195801
1,train,9,0.018145615234971046
1,train,10,0.013133212924003601
1,train,1,0.029986783862113953
1,train,2,0.039093367755413055
1,train,3,0.05214269459247589
1,train,4,0.03255229443311691
1,train,5,0.05761760473251343
1,train,6,0.0362606979906559
1,train,7,0.0609254464507103
1,train,8,0.04646015167236328
1,train,9,0.013759776949882507
1,train,10,0.01301228255033493
1,train,1,0.03397124260663986
1,train,2,0.04581090435385704
1,train,3,0.04382633790373802
1,train,4,0.049194756895303726
1,train,5,0.056943148374557495
1,train,6,0.048214975744485855
1,train,7,0.06456218659877777
1,train,8,0.038656383752822876
1,train,9,0.012049474753439426
1,train,10,0.013262507505714893
1,train,1,0.03043801710009575
1,train,2,0.02817228063941002
1,train,3,0.03865181282162666
1,train,4,0.04873904213309288
1,train,5,0.04745371267199516
1,train,6,0.047294981777668
1,train,7,0.051750026643276215
1,train,8,0.02622636966407299
1,train,9,0.014361277222633362
1,train,10,0.01345084048807621
1,train,1,0.04062924161553383
1,train,2,0.04035579040646553
1,train,3,0.041992299258708954
1,train,4,0.046290650963783264
1,train,5,0.057794615626335144
1,train,6,0.03879706934094429
1,train,7,0.05609467625617981
1,train,8,0.04673332720994949
1,train,9,0.01126202754676342
1,train,10,0.01117965579032898
1,train,1,0.024178963154554367
1,train,2,0.03666660189628601
1,train,3,0.03374587744474411
1,train,4,0.027775026857852936
1,train,5,0.04116630181670189
1,train,6,0.027528688311576843
1,train,7,0.04291003197431564
1,train,8,0.0365573912858963
1,train,9,0.011005607433617115
1,train,10,0.01235253643244505
1,train,1,0.02284962125122547
1,train,2,0.037840716540813446
1,train,3,0.030521724373102188
1,train,4,0.024949397891759872
1,train,5,0.047895945608615875
1,train,6,0.03522878140211105
1,train,7,0.049059368669986725
1,train,8,0.03372834250330925
1,train,9,0.014218464493751526
1,train,10,0.009345050901174545
1,train,1,0.030532367527484894
1,train,2,0.036685097962617874
1,train,3,0.04117751121520996
1,train,4,0.03404366970062256
1,train,5,0.057148806750774384
1,train,6,0.06179153546690941
1,train,7,0.05250438302755356
1,train,8,0.042312853038311005
1,train,9,0.026220757514238358
1,train,10,0.012140389531850815
1,train,1,0.022028682753443718
1,train,2,0.03305725380778313
1,train,3,0.035807862877845764
1,train,4,0.03318618983030319
1,train,5,0.05343582481145859
1,train,6,0.0440090075135231
1,train,7,0.06203533709049225
1,train,8,0.03990994021296501
1,train,9,0.01943049021065235
1,train,10,0.010013360530138016
1,train,1,0.02412443794310093
1,train,2,0.028894290328025818
1,train,3,0.033278413116931915
1,train,4,0.027116643264889717
1,train,5,0.050129540264606476
1,train,6,0.03157297149300575
1,train,7,0.05851597338914871
1,train,8,0.02494998648762703
1,train,9,0.01592259295284748
1,train,10,0.012083874084055424
1,train,1,0.023926716297864914
1,train,2,0.031591590493917465
1,train,3,0.03266812115907669
1,train,4,0.03127960115671158
1,train,5,0.05741584673523903
1,train,6,0.03442731872200966
1,train,7,0.0486765131354332
1,train,8,0.036437783390283585
1,train,9,0.012636004015803337
1,train,10,0.013311497867107391
1,train,1,0.023063592612743378
1,train,2,0.02830461785197258
1,train,3,0.033066071569919586
1,train,4,0.03823497146368027
1,train,5,0.03782375901937485
1,train,6,0.02928304672241211
1,train,7,0.04373549669981003
1,train,8,0.030928822234272957
1,train,9,0.00886449869722128
1,train,10,0.011355418711900711
1,train,1,0.028485007584095
1,train,2,0.03675449639558792
1,train,3,0.030237210914492607
1,train,4,0.03505910933017731
1,train,5,0.047796234488487244
1,train,6,0.05043867230415344
1,train,7,0.04981217533349991
1,train,8,0.025007182732224464
1,train,9,0.01345924474298954
1,train,10,0.012395803816616535
1,train,1,0.02057316154241562
1,train,2,0.028401214629411697
1,train,3,0.02478247508406639
1,train,4,0.030112367123365402
1,train,5,0.03796577453613281
1,train,6,0.041444081813097
1,train,7,0.05204736068844795
1,train,8,0.027439378201961517
1,train,9,0.01334525179117918
1,train,10,0.009983619675040245
1,train,1,0.025984203442931175
1,train,2,0.03481518477201462
1,train,3,0.041858747601509094
1,train,4,0.03413397818803787
1,train,5,0.04268907755613327
1,train,6,0.04148967191576958
1,train,7,0.05164492130279541
1,train,8,0.03621821105480194
1,train,9,0.014260571449995041
1,train,10,0.012518653646111488
1,train,1,0.022438380867242813
1,train,2,0.0381673201918602
1,train,3,0.027829980477690697
1,train,4,0.027185901999473572
1,train,5,0.035856179893016815
1,train,6,0.029510708525776863
1,train,7,0.05056470260024071
1,train,8,0.03031798079609871
1,train,9,0.013969460502266884
1,train,10,0.010163115337491035
1,train,1,0.022052351385354996
1,train,2,0.030182894319295883
1,train,3,0.026641802862286568
1,train,4,0.02043737843632698
1,train,5,0.033902619034051895
1,train,6,0.029328707605600357
1,train,7,0.04560628905892372
1,train,8,0.03705454617738724
1,train,9,0.017806101590394974
1,train,10,0.012287084944546223
1,train,1,0.021416760981082916
1,train,2,0.034530315548181534
1,train,3,0.031201254576444626
1,train,4,0.02576015330851078
1,train,5,0.04976210743188858
1,train,6,0.034997809678316116
1,train,7,0.04276476800441742
1,train,8,0.045424558222293854
1,train,9,0.010096759535372257
1,train,10,0.011782851070165634
1,train,1,0.016187962144613266
1,train,2,0.029049254953861237
1,train,3,0.025362126529216766
1,train,4,0.019361097365617752
1,train,5,0.03471212834119797
1,train,6,0.03572668880224228
1,train,7,0.04634776711463928
1,train,8,0.036409128457307816
1,train,9,0.01097835786640644
1,train,10,0.01084492914378643
1,train,1,0.016688194125890732
1,train,2,0.02171209082007408
1,train,3,0.030141519382596016
1,train,4,0.021101580932736397
1,train,5,0.03844020515680313
1,train,6,0.03455502912402153
1,train,7,0.04070102423429489
1,train,8,0.03189965710043907
1,train,9,0.01323788333684206
1,train,10,0.009770765900611877
1,train,1,0.023366224020719528
1,train,2,0.029660748317837715
1,train,3,0.04633266478776932
1,train,4,0.02858331799507141
1,train,5,0.03202444314956665
1,train,6,0.035099294036626816
1,train,7,0.0370369516313076
1,train,8,0.031667158007621765
1,train,9,0.014429716393351555
1,train,10,0.013043479062616825
1,train,1,0.019495485350489616
1,train,2,0.02446284331381321
1,train,3,0.02904341369867325
1,train,4,0.03346739709377289
1,train,5,0.03604688122868538
1,train,6,0.023892084136605263
1,train,7,0.04344535991549492
1,train,8,0.022461427375674248
1,train,9,0.009911094792187214
1,train,10,0.010716257616877556
1,train,1,0.025002921000123024
1,train,2,0.030930407345294952
1,train,3,0.026621365919709206
1,train,4,0.034506045281887054
1,train,5,0.04194166138768196
1,train,6,0.028600404039025307
1,train,7,0.02425255812704563
1,train,8,0.03328913077712059
1,train,9,0.01280474103987217
1,train,10,0.01359446719288826
1,val,1,0.0002295673475600779
1,val,2,0.007901040837168694
1,val,3,0.0002225101343356073
1,val,4,0.007837647572159767
1,val,5,0.009427573531866074
1,val,6,0.0007451970013789833
1,val,7,0.0013536560581997037
1,val,8,0.00023911791504360735
1,val,9,0.0019239798421040177
1,val,10,0.004053089767694473
1,val,1,0.0019047866808250546
1,val,2,0.009662145748734474
1,val,3,0.00018903323507402092
1,val,4,0.007964568212628365
1,val,5,0.010028282180428505
1,val,6,0.0004933997988700867
1,val,7,0.0012663337402045727
1,val,8,0.00022239243844524026
1,val,9,0.0023398795165121555
1,val,10,0.003481748979538679
1,val,1,0.0040145693346858025
1,val,2,0.010619286447763443
1,val,3,0.00020625413162633777
1,val,4,0.008890978060662746
1,val,5,0.010726550593972206
1,val,6,0.0005020680255256593
1,val,7,0.0013158947695046663
1,val,8,0.00019876989244949073
1,val,9,0.002700334182009101
1,val,10,0.0027870633639395237
1,val,1,0.004603617358952761
1,val,2,0.01134839653968811
1,val,3,0.0001239271368831396
1,val,4,0.008320656605064869
1,val,5,0.009955603629350662
1,val,6,0.00043416436528787017
1,val,7,0.0012617141474038363
1,val,8,0.00025025472859852016
1,val,9,0.002504481701180339
1,val,10,0.0026435451582074165
1,val,1,0.005102233029901981
1,val,2,0.011532934382557869
1,val,3,0.00032847776310518384
1,val,4,0.007950556464493275
1,val,5,0.009636208415031433
1,val,6,0.00033365481067448854
1,val,7,0.0011104275472462177
1,val,8,0.00034729595063254237
1,val,9,0.002510405145585537
1,val,10,0.0024643549695611
1,val,1,0.005526836030185223
1,val,2,0.011763187125325203
1,val,3,0.00013248348841443658
1,val,4,0.00848480872809887
1,val,5,0.009935139678418636
1,val,6,0.0004217868554405868
1,val,7,0.0011334121227264404
1,val,8,0.0004068382258992642
1,val,9,0.0026295999996364117
1,val,10,0.002338360995054245
1,val,1,0.005583127960562706
1,val,2,0.011475520208477974
1,val,3,0.00011636824638117105
1,val,4,0.008710505440831184
1,val,5,0.010774802416563034
1,val,6,0.0003087483055423945
1,val,7,0.0010257016401737928
1,val,8,0.0002572638331912458
1,val,9,0.003132778452709317
1,val,10,0.001897449605166912
1,val,1,0.005210915580391884
1,val,2,0.01145738735795021
1,val,3,0.00018488062778487802
1,val,4,0.008038693107664585
1,val,5,0.009878928773105145
1,val,6,0.000254141166806221
1,val,7,0.0010185963474214077
1,val,8,0.00024452307843603194
1,val,9,0.0029145600274205208
1,val,10,0.0019842786714434624
1,val,1,0.005336569622159004
1,val,2,0.01120666228234768
1,val,3,0.0002657040022313595
1,val,4,0.00846113357692957
1,val,5,0.010034874081611633
1,val,6,0.00032692632521502674
1,val,7,0.0010987683199346066
1,val,8,0.00026482375687919557
1,val,9,0.0029082437977194786
1,val,10,0.0017458728980273008
1,val,1,0.005268433131277561
1,val,2,0.011255132034420967
1,val,3,0.00016438034072052687
1,val,4,0.008207987993955612
1,val,5,0.010059659369289875
1,val,6,0.00021372885385062546
1,val,7,0.0010570797603577375
1,val,8,0.00016389669326599687
1,val,9,0.002934608608484268
1,val,10,0.0017773080617189407
1,val,1,0.004454388283193111
1,val,2,0.01041351817548275
1,val,3,0.00032585032749921083
1,val,4,0.0076167527586221695
1,val,5,0.009207608178257942
1,val,6,0.00043075974099338055
1,val,7,0.0011504215653985739
1,val,8,0.00026192530640400946
1,val,9,0.002848269883543253
1,val,10,0.0020369309931993484
1,val,1,0.004083333536982536
1,val,2,0.00991943757981062
1,val,3,0.00036100292345508933
1,val,4,0.008186928927898407
1,val,5,0.010162227787077427
1,val,6,0.000356518488842994
1,val,7,0.0011035373900085688
1,val,8,0.00014105142327025533
1,val,9,0.0029876590706408024
1,val,10,0.0017106441082432866
1,val,1,0.004046046640723944
1,val,2,0.010081901215016842
1,val,3,0.00029034967883490026
1,val,4,0.007855424657464027
1,val,5,0.00989849865436554
1,val,6,0.0002989525382872671
1,val,7,0.0011263851774856448
1,val,8,0.00011082128912676126
1,val,9,0.0031113121658563614
1,val,10,0.00161467376165092
1,val,1,0.004298349842429161
1,val,2,0.009970976039767265
1,val,3,0.00032508294680155814
1,val,4,0.007768665906041861
1,val,5,0.009644115343689919
1,val,6,0.00035321456380188465
1,val,7,0.001040919218212366
1,val,8,0.00022348009224515408
1,val,9,0.0033843691926449537
1,val,10,0.0013589661102741957
1,val,1,0.003969078417867422
1,val,2,0.009659120813012123
1,val,3,0.0002602645836304873
1,val,4,0.007567727006971836
1,val,5,0.009398468770086765
1,val,6,0.0003251622838433832
1,val,7,0.0010196624789386988
1,val,8,0.00021352714975364506
1,val,9,0.003398456610739231
1,val,10,0.0013917663600295782
2,train,1,0.02416151575744152
2,train,2,0.04156455397605896
2,train,3,0.02989312820136547
2,train,4,0.03010539524257183
2,train,5,0.044407255947589874
2,train,6,0.032232921570539474
2,train,7,0.04119015857577324
2,train,8,0.03183778002858162
2,train,9,0.015349999070167542
2,train,10,0.011141055263578892
2,train,1,0.013390988111495972
2,train,2,0.023427285254001617
2,train,3,0.023400016129016876
2,train,4,0.020677663385868073
2,train,5,0.04127202928066254
2,train,6,0.028605734929442406
2,train,7,0.03735482320189476
2,train,8,0.02630479447543621
2,train,9,0.01608634926378727
2,train,10,0.009465942159295082
2,train,1,0.017118636518716812
2,train,2,0.022082703188061714
2,train,3,0.030216820538043976
2,train,4,0.018048731610178947
2,train,5,0.03405974805355072
2,train,6,0.03156260401010513
2,train,7,0.048811398446559906
2,train,8,0.02809298038482666
2,train,9,0.01022892165929079
2,train,10,0.010096347890794277
2,train,1,0.016242166981101036
2,train,2,0.02245067059993744
2,train,3,0.03657744452357292
2,train,4,0.019025389105081558
2,train,5,0.03354676067829132
2,train,6,0.030659381300210953
2,train,7,0.036258261650800705
2,train,8,0.021712306886911392
2,train,9,0.009732584469020367
2,train,10,0.010122723877429962
2,train,1,0.015675894916057587
2,train,2,0.026472456753253937
2,train,3,0.027803847566246986
2,train,4,0.020338576287031174
2,train,5,0.03561527654528618
2,train,6,0.027134321630001068
2,train,7,0.04350621998310089
2,train,8,0.026693403720855713
2,train,9,0.012036050669848919
2,train,10,0.008911136537790298
2,train,1,0.018764100968837738
2,train,2,0.02506929263472557
2,train,3,0.01944892667233944
2,train,4,0.025498000904917717
2,train,5,0.02968640625476837
2,train,6,0.0221849512308836
2,train,7,0.0321841798722744
2,train,8,0.02520034834742546
2,train,9,0.008503814227879047
2,train,10,0.008724546991288662
2,train,1,0.017367206513881683
2,train,2,0.04145394638180733
2,train,3,0.02617022581398487
2,train,4,0.0315311923623085
2,train,5,0.030077293515205383
2,train,6,0.03231782466173172
2,train,7,0.03095596469938755
2,train,8,0.021471580490469933
2,train,9,0.010159667581319809
2,train,10,0.009083043783903122
2,train,1,0.019720202311873436
2,train,2,0.02494925819337368
2,train,3,0.025975918397307396
2,train,4,0.03214949369430542
2,train,5,0.045382771641016006
2,train,6,0.0369110181927681
2,train,7,0.040417540818452835
2,train,8,0.03584814816713333
2,train,9,0.008806638419628143
2,train,10,0.01144981849938631
2,train,1,0.024562623351812363
2,train,2,0.02463885024189949
2,train,3,0.030493156984448433
2,train,4,0.02425682172179222
2,train,5,0.0352153405547142
2,train,6,0.027371255680918694
2,train,7,0.041281744837760925
2,train,8,0.027491696178913116
2,train,9,0.01322874054312706
2,train,10,0.010117970407009125
2,train,1,0.020515557378530502
2,train,2,0.030185280367732048
2,train,3,0.04682329297065735
2,train,4,0.02273726463317871
2,train,5,0.03206300735473633
2,train,6,0.023165732622146606
2,train,7,0.05210425704717636
2,train,8,0.026905907317996025
2,train,9,0.01150608342140913
2,train,10,0.010979129932820797
2,train,1,0.017147058621048927
2,train,2,0.029471686109900475
2,train,3,0.022523166611790657
2,train,4,0.021060515195131302
2,train,5,0.036480166018009186
2,train,6,0.025189172476530075
2,train,7,0.03745642304420471
2,train,8,0.023919392377138138
2,train,9,0.013872128911316395
2,train,10,0.010520843788981438
2,train,1,0.015100358054041862
2,train,2,0.03390716016292572
2,train,3,0.018830135464668274
2,train,4,0.022336803376674652
2,train,5,0.03826410323381424
2,train,6,0.0203691553324461
2,train,7,0.03190276771783829
2,train,8,0.030952179804444313
2,train,9,0.009082985110580921
2,train,10,0.009951434098184109
2,train,1,0.018865354359149933
2,train,2,0.035511188209056854
2,train,3,0.02270697057247162
2,train,4,0.027872342616319656
2,train,5,0.03552403301000595
2,train,6,0.036673955619335175
2,train,7,0.04141944646835327
2,train,8,0.031108617782592773
2,train,9,0.011094735935330391
2,train,10,0.01031594816595316
2,train,1,0.016704333946108818
2,train,2,0.0240718275308609
2,train,3,0.02187587320804596
2,train,4,0.019166935235261917
2,train,5,0.026761963963508606
2,train,6,0.035966597497463226
2,train,7,0.03482535853981972
2,train,8,0.025782976299524307
2,train,9,0.007524524349719286
2,train,10,0.010480672121047974
2,train,1,0.01764388009905815
2,train,2,0.021510280668735504
2,train,3,0.029262356460094452
2,train,4,0.020371872931718826
2,train,5,0.03148926794528961
2,train,6,0.026799945160746574
2,train,7,0.03941584751009941
2,train,8,0.029297688975930214
2,train,9,0.009216923266649246
2,train,10,0.00988716445863247
2,train,1,0.019519323483109474
2,train,2,0.02105478011071682
2,train,3,0.02074379101395607
2,train,4,0.021268347278237343
2,train,5,0.03000653348863125
2,train,6,0.026494214311242104
2,train,7,0.039612915366888046
2,train,8,0.024564599618315697
2,train,9,0.006360786035656929
2,train,10,0.009524455294013023
2,train,1,0.018672248348593712
2,train,2,0.025693140923976898
2,train,3,0.02586011029779911
2,train,4,0.025144357234239578
2,train,5,0.04265526682138443
2,train,6,0.027747735381126404
2,train,7,0.03226150944828987
2,train,8,0.020401056855916977
2,train,9,0.010556125082075596
2,train,10,0.00949103944003582
2,train,1,0.01027734950184822
2,train,2,0.02282838150858879
2,train,3,0.024477021768689156
2,train,4,0.019151542335748672
2,train,5,0.03561793267726898
2,train,6,0.023966345936059952
2,train,7,0.027842938899993896
2,train,8,0.02157609723508358
2,train,9,0.013253556564450264
2,train,10,0.009306790307164192
2,train,1,0.010845806449651718
2,train,2,0.022025344893336296
2,train,3,0.026645632460713387
2,train,4,0.018927302211523056
2,train,5,0.03189665079116821
2,train,6,0.022948944941163063
2,train,7,0.03637173771858215
2,train,8,0.02099325880408287
2,train,9,0.010410299524664879
2,train,10,0.010080045089125633
2,train,1,0.013735170476138592
2,train,2,0.023632051423192024
2,train,3,0.02095336839556694
2,train,4,0.01857724040746689
2,train,5,0.023746054619550705
2,train,6,0.025230325758457184
2,train,7,0.032006654888391495
2,train,8,0.027335787191987038
