Date,pred,var_pred,asset,model
2007-01-05,0.0,7.01642541238838e-05,VNQ,GARCH11-t
2007-01-08,0.0,8.485849635423336e-05,VNQ,GARCH11-t
2007-01-09,0.0,8.20588366941245e-05,VNQ,GARCH11-t
2007-01-10,0.0,8.532698472635116e-05,VNQ,GARCH11-t
2007-01-11,0.0,8.834743870118402e-05,VNQ,GARCH11-t
2007-01-12,0.0,9.143154775532341e-05,VNQ,GARCH11-t
2007-01-16,0.0,8.752365208518519e-05,VNQ,GARCH11-t
2007-01-17,0.0,9.213722234329813e-05,VNQ,GARCH11-t
2007-01-18,0.0,8.838622640440498e-05,VNQ,GARCH11-t
2007-01-19,0.0,8.595506675360374e-05,VNQ,GARCH11-t
2007-01-22,0.0,8.578742232707527e-05,VNQ,GARCH11-t
2007-01-23,0.0,8.492804616408651e-05,VNQ,GARCH11-t
2007-01-24,0.0,8.437877080772957e-05,VNQ,GARCH11-t
2007-01-25,0.0,8.698031625397869e-05,VNQ,GARCH11-t
2007-01-26,0.0,8.501307697279766e-05,VNQ,GARCH11-t
2007-01-29,0.0,8.350615465614433e-05,VNQ,GARCH11-t
2007-01-30,0.0,8.107126131374932e-05,VNQ,GARCH11-t
2007-01-31,0.0,7.569190739077904e-05,VNQ,GARCH11-t
2007-02-01,0.0,7.933764105787058e-05,VNQ,GARCH11-t
2007-02-02,0.0,7.740782327225282e-05,VNQ,GARCH11-t
2007-02-05,0.0,7.587520626473056e-05,VNQ,GARCH11-t
2007-02-06,0.0,7.384972202286408e-05,VNQ,GARCH11-t
2007-02-07,0.0,7.980809516236066e-05,VNQ,GARCH11-t
2007-02-08,0.0,9.203640191260149e-05,VNQ,GARCH11-t
2007-02-09,0.0,9.103866678310988e-05,VNQ,GARCH11-t
2007-02-12,0.0,9.348838748996119e-05,VNQ,GARCH11-t
2007-02-13,0.0,0.00010085202829833022,VNQ,GARCH11-t
2007-02-14,0.0,0.00011419198838461929,VNQ,GARCH11-t
2007-02-15,0.0,0.00011385992408363055,VNQ,GARCH11-t
2007-02-16,0.0,0.00010136910332982511,VNQ,GARCH11-t
2007-02-20,0.0,9.485580526059207e-05,VNQ,GARCH11-t
2007-02-21,0.0,9.303914363334062e-05,VNQ,GARCH11-t
2007-02-22,0.0,9.116926776697005e-05,VNQ,GARCH11-t
2007-02-23,0.0,8.506427730146484e-05,VNQ,GARCH11-t
2007-02-26,0.0,9.75158073550829e-05,VNQ,GARCH11-t
2007-02-27,0.0,9.47491034658301e-05,VNQ,GARCH11-t
2007-02-28,0.0,0.00013974268636343404,VNQ,GARCH11-t
2007-03-01,0.0,0.0001230778455933562,VNQ,GARCH11-t
2007-03-02,0.0,0.00011547463278336766,VNQ,GARCH11-t
2007-03-05,0.0,0.0001190046507971052,VNQ,GARCH11-t
2007-03-06,0.0,0.00024411105680936253,VNQ,GARCH11-t
2007-03-07,0.0,0.0003579030037455151,VNQ,GARCH11-t
2007-03-08,0.0,0.000335524615715895,VNQ,GARCH11-t
2007-03-09,0.0,0.00030334274293703786,VNQ,GARCH11-t
2007-03-12,0.0,0.00027417848075798987,VNQ,GARCH11-t
2007-03-13,0.0,0.0002584544869139085,VNQ,GARCH11-t
2007-03-14,0.0,0.000283363289759516,VNQ,GARCH11-t
2007-03-15,0.0,0.00022049487187459035,VNQ,GARCH11-t
2007-03-16,0.0,0.00019834908858320605,VNQ,GARCH11-t
2007-03-19,0.0,0.00018982384278444885,VNQ,GARCH11-t
2007-03-20,0.0,0.00018143388256685637,VNQ,GARCH11-t
2007-03-21,0.0,0.00013932017500509257,VNQ,GARCH11-t
2007-03-22,0.0,0.00013254549032903107,VNQ,GARCH11-t
2007-03-23,0.0,0.00012479235139439026,VNQ,GARCH11-t
2007-03-26,0.0,0.00010759984775190223,VNQ,GARCH11-t
2007-03-27,0.0,0.00012802256786955372,VNQ,GARCH11-t
2007-03-28,0.0,0.0001177408881278583,VNQ,GARCH11-t
2007-03-29,0.0,0.00010763711901903432,VNQ,GARCH11-t
2007-03-30,0.0,0.00010139935997112891,VNQ,GARCH11-t
2007-04-02,0.0,0.00010758426063218801,VNQ,GARCH11-t
2007-04-03,0.0,0.00010122428790189951,VNQ,GARCH11-t
2007-04-04,0.0,0.0001050100914558435,VNQ,GARCH11-t
2007-04-05,0.0,9.480842358262063e-05,VNQ,GARCH11-t
2007-04-09,0.0,8.714264287321659e-05,VNQ,GARCH11-t
2007-04-10,0.0,7.891543992264829e-05,VNQ,GARCH11-t
2007-04-11,0.0,7.466910687209879e-05,VNQ,GARCH11-t
2007-04-12,0.0,9.331313134663212e-05,VNQ,GARCH11-t
2007-04-13,0.0,8.974477797664478e-05,VNQ,GARCH11-t
2007-04-16,0.0,9.514541980898305e-05,VNQ,GARCH11-t
2007-04-17,0.0,8.70085052730128e-05,VNQ,GARCH11-t
2007-04-18,0.0,9.676144398410502e-05,VNQ,GARCH11-t
2007-04-19,0.0,9.196360516156035e-05,VNQ,GARCH11-t
2007-04-20,0.0,8.753844791001008e-05,VNQ,GARCH11-t
2007-04-23,0.0,8.687931898240204e-05,VNQ,GARCH11-t
2007-04-24,0.0,9.158795723411474e-05,VNQ,GARCH11-t
2007-04-25,0.0,8.942795183024511e-05,VNQ,GARCH11-t
2007-04-26,0.0,8.18138549951582e-05,VNQ,GARCH11-t
2007-04-27,0.0,7.510924599955565e-05,VNQ,GARCH11-t
2007-04-30,0.0,7.103857696800067e-05,VNQ,GARCH11-t
2007-05-01,0.0,9.269252742025187e-05,VNQ,GARCH11-t
2007-05-02,0.0,9.325621886261862e-05,VNQ,GARCH11-t
2007-05-03,0.0,8.974729461201197e-05,VNQ,GARCH11-t
2007-05-04,0.0,8.434606899968911e-05,VNQ,GARCH11-t
2007-05-07,0.0,8.511571196068271e-05,VNQ,GARCH11-t
2007-05-08,0.0,7.944054353864003e-05,VNQ,GARCH11-t
2007-05-09,0.0,7.822799565343194e-05,VNQ,GARCH11-t
2007-05-10,0.0,8.441204312813021e-05,VNQ,GARCH11-t
2007-05-11,0.0,9.611524943803179e-05,VNQ,GARCH11-t
2007-05-14,0.0,0.00010534062038434316,VNQ,GARCH11-t
2007-05-15,0.0,9.77718954029119e-05,VNQ,GARCH11-t
2007-05-16,0.0,0.00011225308172124263,VNQ,GARCH11-t
2007-05-17,0.0,0.00011560669533276537,VNQ,GARCH11-t
2007-05-18,0.0,0.000134069838047526,VNQ,GARCH11-t
2007-05-21,0.0,0.0001275130727224764,VNQ,GARCH11-t
2007-05-22,0.0,0.00011120904608708822,VNQ,GARCH11-t
2007-05-23,0.0,0.00012208748455609864,VNQ,GARCH11-t
2007-05-24,0.0,0.00011527572659359676,VNQ,GARCH11-t
2007-05-25,0.0,0.0001315471222405159,VNQ,GARCH11-t
2007-05-29,0.0,0.00011522817134174205,VNQ,GARCH11-t
2007-05-30,0.0,0.0002527520217175296,VNQ,GARCH11-t
2007-05-31,0.0,0.000297106185678094,VNQ,GARCH11-t
2007-06-01,0.0,0.00024100436447946306,VNQ,GARCH11-t
2007-06-04,0.0,0.00019182537090515206,VNQ,GARCH11-t
2007-06-05,0.0,0.00016830683889671277,VNQ,GARCH11-t
2007-06-06,0.0,0.00016462808942573382,VNQ,GARCH11-t
2007-06-07,0.0,0.00014070166671812826,VNQ,GARCH11-t
2007-06-08,0.0,0.00026170630270163785,VNQ,GARCH11-t
2007-06-11,0.0,0.00023209271817985853,VNQ,GARCH11-t
2007-06-12,0.0,0.00020610681002596108,VNQ,GARCH11-t
2007-06-13,0.0,0.0002075515537495609,VNQ,GARCH11-t
2007-06-14,0.0,0.00025315242123942917,VNQ,GARCH11-t
2007-06-15,0.0,0.0002044889716453304,VNQ,GARCH11-t
2007-06-18,0.0,0.00018742473985452167,VNQ,GARCH11-t
2007-06-19,0.0,0.0001997132290324258,VNQ,GARCH11-t
2007-06-20,0.0,0.00016039912929847485,VNQ,GARCH11-t
2007-06-21,0.0,0.00023478963668998798,VNQ,GARCH11-t
2007-06-22,0.0,0.00020293718426081124,VNQ,GARCH11-t
2007-06-25,0.0,0.00017553928820678843,VNQ,GARCH11-t
2007-06-26,0.0,0.00018018642925062318,VNQ,GARCH11-t
2007-06-27,0.0,0.00016957052264060844,VNQ,GARCH11-t
2007-06-28,0.0,0.00022192556577154023,VNQ,GARCH11-t
2007-06-29,0.0,0.00018767125528657293,VNQ,GARCH11-t
2007-07-02,0.0,0.00015585755468253224,VNQ,GARCH11-t
2007-07-03,0.0,0.00018926023860913182,VNQ,GARCH11-t
2007-07-05,0.0,0.00017355247075376905,VNQ,GARCH11-t
2007-07-06,0.0,0.00017283723926220387,VNQ,GARCH11-t
2007-07-09,0.0,0.00014507487795924548,VNQ,GARCH11-t
2007-07-10,0.0,0.00012717183972672837,VNQ,GARCH11-t
2007-07-11,0.0,0.0002054390300786688,VNQ,GARCH11-t
2007-07-12,0.0,0.0001644022571851873,VNQ,GARCH11-t
2007-07-13,0.0,0.0001604917926063957,VNQ,GARCH11-t
2007-07-16,0.0,0.00014649610366454394,VNQ,GARCH11-t
2007-07-17,0.0,0.00013469855749127105,VNQ,GARCH11-t
2007-07-18,0.0,0.00012271524171975648,VNQ,GARCH11-t
2007-07-19,0.0,0.0001111151518713564,VNQ,GARCH11-t
2007-07-20,0.0,0.00010232066033785479,VNQ,GARCH11-t
2007-07-23,0.0,0.00012536657012276724,VNQ,GARCH11-t
2007-07-24,0.0,0.00014375525833712485,VNQ,GARCH11-t
2007-07-25,0.0,0.0001695397292820171,VNQ,GARCH11-t
2007-07-26,0.0,0.00016798844129982027,VNQ,GARCH11-t
2007-07-27,0.0,0.00017523162280863477,VNQ,GARCH11-t
2007-07-30,0.0,0.00028490232640796816,VNQ,GARCH11-t
2007-07-31,0.0,0.0002902574715208157,VNQ,GARCH11-t
2007-08-01,0.0,0.00025952753751871396,VNQ,GARCH11-t
2007-08-02,0.0,0.00024834318014286204,VNQ,GARCH11-t
2007-08-03,0.0,0.0002482104412802146,VNQ,GARCH11-t
2007-08-06,0.0,0.0003773403526203338,VNQ,GARCH11-t
2007-08-07,0.0,0.0005576109073802555,VNQ,GARCH11-t
2007-08-08,0.0,0.00040469755210684275,VNQ,GARCH11-t
2007-08-09,0.0,0.0005297618796677001,VNQ,GARCH11-t
2007-08-10,0.0,0.00046603103205492295,VNQ,GARCH11-t
2007-08-13,0.0,0.0005943918105277313,VNQ,GARCH11-t
2007-08-14,0.0,0.00046771802976652014,VNQ,GARCH11-t
2007-08-15,0.0,0.0005514676043772024,VNQ,GARCH11-t
2007-08-16,0.0,0.00047246865743160176,VNQ,GARCH11-t
2007-08-17,0.0,0.0005989832780291894,VNQ,GARCH11-t
2007-08-20,0.0,0.0005790295693705417,VNQ,GARCH11-t
2007-08-21,0.0,0.0005447665434885731,VNQ,GARCH11-t
2007-08-22,0.0,0.0004917575354665082,VNQ,GARCH11-t
2007-08-23,0.0,0.0004270983028901588,VNQ,GARCH11-t
2007-08-24,0.0,0.00040690613654200243,VNQ,GARCH11-t
2007-08-27,0.0,0.0003619117897289886,VNQ,GARCH11-t
2007-08-28,0.0,0.00037120017340901677,VNQ,GARCH11-t
2007-08-29,0.0,0.0004544256312120898,VNQ,GARCH11-t
2007-08-30,0.0,0.0005714217738317588,VNQ,GARCH11-t
2007-08-31,0.0,0.00045041106861439266,VNQ,GARCH11-t
2007-09-04,0.0,0.0004541337474140735,VNQ,GARCH11-t
2007-09-05,0.0,0.0004068837127261124,VNQ,GARCH11-t
2007-09-06,0.0,0.00041822847597747866,VNQ,GARCH11-t
2007-09-07,0.0,0.0003752542315282035,VNQ,GARCH11-t
2007-09-10,0.0,0.00040819176690032387,VNQ,GARCH11-t
2007-09-11,0.0,0.0003596460127035808,VNQ,GARCH11-t
2007-09-12,0.0,0.0003695839087687043,VNQ,GARCH11-t
2007-09-13,0.0,0.0003341689923098671,VNQ,GARCH11-t
2007-09-14,0.0,0.0003522058919313512,VNQ,GARCH11-t
2007-09-17,0.0,0.0003160268024648878,VNQ,GARCH11-t
2007-09-18,0.0,0.00027475645483470605,VNQ,GARCH11-t
2007-09-19,0.0,0.000387612402477772,VNQ,GARCH11-t
2007-09-20,0.0,0.00039398986299284323,VNQ,GARCH11-t
2007-09-21,0.0,0.00041122934976721664,VNQ,GARCH11-t
2007-09-24,0.0,0.00035910672928735147,VNQ,GARCH11-t
2007-09-25,0.0,0.0003551691034051369,VNQ,GARCH11-t
2007-09-26,0.0,0.00040823203086595385,VNQ,GARCH11-t
2007-09-27,0.0,0.00037666915316910836,VNQ,GARCH11-t
2007-09-28,0.0,0.0003385737857277105,VNQ,GARCH11-t
2007-10-01,0.0,0.0003008043009036253,VNQ,GARCH11-t
2007-10-02,0.0,0.00034228951626904776,VNQ,GARCH11-t
2007-10-03,0.0,0.0003311006049390814,VNQ,GARCH11-t
2007-10-04,0.0,0.00029626397577671855,VNQ,GARCH11-t
2007-10-05,0.0,0.00025940558701032944,VNQ,GARCH11-t
2007-10-08,0.0,0.0003008541093051511,VNQ,GARCH11-t
2007-10-09,0.0,0.0003083507742301454,VNQ,GARCH11-t
2007-10-10,0.0,0.0002820265344575459,VNQ,GARCH11-t
2007-10-11,0.0,0.0002738548419578402,VNQ,GARCH11-t
2007-10-12,0.0,0.00021415673569964185,VNQ,GARCH11-t
2007-10-15,0.0,0.00021170261166797517,VNQ,GARCH11-t
2007-10-16,0.0,0.0002485817497539613,VNQ,GARCH11-t
2007-10-17,0.0,0.00021315949531023877,VNQ,GARCH11-t
2007-10-18,0.0,0.00019332382151573277,VNQ,GARCH11-t
2007-10-19,0.0,0.00016009797728708524,VNQ,GARCH11-t
2007-10-22,0.0,0.00038563805419804514,VNQ,GARCH11-t
2007-10-23,0.0,0.0004199281277826205,VNQ,GARCH11-t
2007-10-24,0.0,0.0003522159442128394,VNQ,GARCH11-t
2007-10-25,0.0,0.00034297913515422905,VNQ,GARCH11-t
2007-10-26,0.0,0.0003066154796840983,VNQ,GARCH11-t
2007-10-29,0.0,0.0002969363084526592,VNQ,GARCH11-t
2007-10-30,0.0,0.0002981772444633758,VNQ,GARCH11-t
2007-10-31,0.0,0.00028407097738349015,VNQ,GARCH11-t
2007-11-01,0.0,0.00029440825182198055,VNQ,GARCH11-t
2007-11-02,0.0,0.0005518002006842354,VNQ,GARCH11-t
2007-11-05,0.0,0.0004600930380714613,VNQ,GARCH11-t
2007-11-06,0.0,0.0004305531880366864,VNQ,GARCH11-t
2007-11-07,0.0,0.0003991431849073908,VNQ,GARCH11-t
2007-11-08,0.0,0.0004962862450080746,VNQ,GARCH11-t
2007-11-09,0.0,0.00043166249498979305,VNQ,GARCH11-t
2007-11-12,0.0,0.00036971241103815464,VNQ,GARCH11-t
2007-11-13,0.0,0.00034323883545113633,VNQ,GARCH11-t
2007-11-14,0.0,0.00041365075290241137,VNQ,GARCH11-t
2007-11-15,0.0,0.00043654580074656903,VNQ,GARCH11-t
2007-11-16,0.0,0.00036685209747956454,VNQ,GARCH11-t
2007-11-19,0.0,0.0003761896189773265,VNQ,GARCH11-t
2007-11-20,0.0,0.0003779449245273299,VNQ,GARCH11-t
2007-11-21,0.0,0.000373830299532869,VNQ,GARCH11-t
2007-11-23,0.0,0.00033614788042645713,VNQ,GARCH11-t
2007-11-26,0.0,0.00033866888454558026,VNQ,GARCH11-t
