Date,pred,asset,model
2007-01-05,0.008453195782627508,GLD,HAR-RV
2007-01-08,0.008803008766831544,GLD,HAR-RV
2007-01-09,0.009061452767000037,GLD,HAR-RV
2007-01-10,0.00978878842512619,GLD,HAR-RV
2007-01-11,0.009558580402925612,GLD,HAR-RV
2007-01-12,0.008805917133447638,GLD,HAR-RV
2007-01-16,0.008977884627387779,GLD,HAR-RV
2007-01-17,0.008211249038025722,GLD,HAR-RV
2007-01-18,0.009066592910177206,GLD,HAR-RV
2007-01-19,0.009014749550071567,GLD,HAR-RV
2007-01-22,0.009446951223038253,GLD,HAR-RV
2007-01-23,0.009496601833865016,GLD,HAR-RV
2007-01-24,0.009366275860990182,GLD,HAR-RV
2007-01-25,0.009087925207643517,GLD,HAR-RV
2007-01-26,0.00992475398147778,GLD,HAR-RV
2007-01-29,0.009701549225740187,GLD,HAR-RV
2007-01-30,0.009580351457216685,GLD,HAR-RV
2007-01-31,0.009429319798328041,GLD,HAR-RV
2007-02-01,0.009201352229645837,GLD,HAR-RV
2007-02-02,0.009327437409267466,GLD,HAR-RV
2007-02-05,0.009398981924262377,GLD,HAR-RV
2007-02-06,0.009380142735210218,GLD,HAR-RV
2007-02-07,0.009577040479689398,GLD,HAR-RV
2007-02-08,0.009114157205444045,GLD,HAR-RV
2007-02-09,0.008687845144949625,GLD,HAR-RV
2007-02-12,0.008486427775160399,GLD,HAR-RV
2007-02-13,0.008717500983923876,GLD,HAR-RV
2007-02-14,0.00898117714370379,GLD,HAR-RV
2007-02-15,0.009222312320434516,GLD,HAR-RV
2007-02-16,0.008454637595086061,GLD,HAR-RV
2007-02-20,0.008598264216457131,GLD,HAR-RV
2007-02-21,0.008338132175858229,GLD,HAR-RV
2007-02-22,0.008380520886107235,GLD,HAR-RV
2007-02-23,0.008261956951279025,GLD,HAR-RV
2007-02-26,0.009450025437663124,GLD,HAR-RV
2007-02-27,0.008699470020421773,GLD,HAR-RV
2007-02-28,0.009640445538746295,GLD,HAR-RV
2007-03-01,0.00929310789986995,GLD,HAR-RV
2007-03-02,0.010423188308703802,GLD,HAR-RV
2007-03-05,0.011390716123858568,GLD,HAR-RV
2007-03-06,0.011335100559936485,GLD,HAR-RV
2007-03-07,0.013336037059698894,GLD,HAR-RV
2007-03-08,0.012306230998049894,GLD,HAR-RV
2007-03-09,0.012627474823637254,GLD,HAR-RV
