Date,pred,var_pred,asset,model
2007-02-08,0.0,0.0001594686711264315,DBC,GARCH11-t
2007-02-09,0.0,0.0001706349881507909,DBC,GARCH11-t
2007-02-12,0.0,0.00017697277196772294,DBC,GARCH11-t
2007-02-13,0.0,0.00016142154289900955,DBC,GARCH11-t
2007-02-14,0.0,0.00017383821425168998,DBC,GARCH11-t
2007-02-15,0.0,0.00015874599552573,DBC,GARCH11-t
2007-02-16,0.0,0.000161131709637824,DBC,GARCH11-t
2007-02-20,0.0,0.00016853551146838504,DBC,GARCH11-t
2007-02-21,0.0,0.00016687410327678826,DBC,GARCH11-t
2007-02-22,0.0,0.00018038602907859502,DBC,GARCH11-t
2007-02-23,0.0,0.00015988853580538854,DBC,GARCH11-t
2007-02-26,0.0,0.00016813680436146656,DBC,GARCH11-t
2007-02-27,0.0,0.000160877125408954,DBC,GARCH11-t
2007-02-28,0.0,0.0001581853398515911,DBC,GARCH11-t
2007-03-01,0.0,0.00015783618079465858,DBC,GARCH11-t
2007-03-02,0.0,0.00017528337218707693,DBC,GARCH11-t
2007-03-05,0.0,0.00016229280012307717,DBC,GARCH11-t
2007-03-06,0.0,0.00017209492659773078,DBC,GARCH11-t
2007-03-07,0.0,0.00016196857579891337,DBC,GARCH11-t
2007-03-08,0.0,0.00016835633968633566,DBC,GARCH11-t
2007-03-09,0.0,0.000163643047820553,DBC,GARCH11-t
2007-03-12,0.0,0.0001600417019882857,DBC,GARCH11-t
2007-03-13,0.0,0.00015743865054586485,DBC,GARCH11-t
2007-03-14,0.0,0.00015435439518681943,DBC,GARCH11-t
2007-03-15,0.0,0.00014865307165574877,DBC,GARCH11-t
2007-03-16,0.0,0.00016143423278262365,DBC,GARCH11-t
2007-03-19,0.0,0.0001510205896404075,DBC,GARCH11-t
2007-03-20,0.0,0.00015066703020884383,DBC,GARCH11-t
2007-03-21,0.0,0.00015980894844066644,DBC,GARCH11-t
2007-03-22,0.0,0.00011057395554609147,DBC,GARCH11-t
2007-03-23,0.0,0.00015202530873339827,DBC,GARCH11-t
2007-03-26,0.0,0.00014104777449040442,DBC,GARCH11-t
2007-03-27,0.0,0.00013252042377197187,DBC,GARCH11-t
2007-03-28,0.0,0.00014706705852869062,DBC,GARCH11-t
2007-03-29,0.0,0.00013397534706415445,DBC,GARCH11-t
2007-03-30,0.0,0.00014781286571921397,DBC,GARCH11-t
2007-04-02,0.0,0.00014536911190066252,DBC,GARCH11-t
2007-04-03,0.0,0.00015106334330566618,DBC,GARCH11-t
2007-04-04,0.0,0.00014895479205147762,DBC,GARCH11-t
2007-04-05,0.0,0.00014250334108686707,DBC,GARCH11-t
2007-04-09,0.0,0.0001364352021755851,DBC,GARCH11-t
2007-04-10,0.0,0.00013270545001563099,DBC,GARCH11-t
