Date,pred,asset,model
2007-01-05,0.00016122707171782757,LQD,"ARIMA(1,0,1)"
2007-01-08,0.0001579502851127416,LQD,"ARIMA(1,0,1)"
2007-01-09,0.00015419635397349168,LQD,"ARIMA(1,0,1)"
2007-01-10,0.00016215408093066218,LQD,"ARIMA(1,0,1)"
2007-01-11,0.00015747469505614632,LQD,"ARIMA(1,0,1)"
2007-01-12,0.00015466546766783172,LQD,"ARIMA(1,0,1)"
2007-01-16,0.0001562146300047345,LQD,"ARIMA(1,0,1)"
2007-01-17,0.00014593030683484113,LQD,"ARIMA(1,0,1)"
2007-01-18,0.0001847005573594518,LQD,"ARIMA(1,0,1)"
2007-01-19,0.00011842523795050727,LQD,"ARIMA(1,0,1)"
2007-01-22,0.000139951439814407,LQD,"ARIMA(1,0,1)"
2007-01-23,0.00013799136203160485,LQD,"ARIMA(1,0,1)"
2007-01-24,0.00024241054233890914,LQD,"ARIMA(1,0,1)"
2007-01-25,6.096197229123402e-05,LQD,"ARIMA(1,0,1)"
2007-01-26,0.0002733103384067289,LQD,"ARIMA(1,0,1)"
2007-01-29,1.9708730047005306e-05,LQD,"ARIMA(1,0,1)"
2007-01-30,0.00014462960372898227,LQD,"ARIMA(1,0,1)"
2007-01-31,-5.366916015922882e-05,LQD,"ARIMA(1,0,1)"
2007-02-01,0.0001723403544547929,LQD,"ARIMA(1,0,1)"
2007-02-02,0.00015561125592811445,LQD,"ARIMA(1,0,1)"
2007-02-05,0.00018378531327064855,LQD,"ARIMA(1,0,1)"
2007-02-06,0.00019082088582349783,LQD,"ARIMA(1,0,1)"
2007-02-07,0.00019632402271686284,LQD,"ARIMA(1,0,1)"
2007-02-08,0.00019546142322069635,LQD,"ARIMA(1,0,1)"
2007-02-09,0.0002091980670240526,LQD,"ARIMA(1,0,1)"
2007-02-12,0.00019203273317955813,LQD,"ARIMA(1,0,1)"
2007-02-13,0.000186007153073749,LQD,"ARIMA(1,0,1)"
2007-02-14,0.00019021696622398783,LQD,"ARIMA(1,0,1)"
2007-02-15,0.00020917368090059388,LQD,"ARIMA(1,0,1)"
2007-02-16,0.0002206526632343789,LQD,"ARIMA(1,0,1)"
2007-02-20,0.0002243011120523109,LQD,"ARIMA(1,0,1)"
2007-02-21,0.00022501160915474144,LQD,"ARIMA(1,0,1)"
2007-02-22,0.00020847169517817623,LQD,"ARIMA(1,0,1)"
2007-02-23,0.00020488358542390396,LQD,"ARIMA(1,0,1)"
2007-02-26,0.00020012503961526658,LQD,"ARIMA(1,0,1)"
2007-02-27,0.00022763493127277013,LQD,"ARIMA(1,0,1)"
2007-02-28,0.0002430010959618467,LQD,"ARIMA(1,0,1)"
2007-03-01,0.00023688469815066342,LQD,"ARIMA(1,0,1)"
2007-03-02,0.00023468625067339297,LQD,"ARIMA(1,0,1)"
2007-03-05,0.00019831030956540054,LQD,"ARIMA(1,0,1)"
2007-03-06,0.0002732433010704902,LQD,"ARIMA(1,0,1)"
2007-03-07,0.0002654759881497317,LQD,"ARIMA(1,0,1)"
2007-03-08,0.0002900278702736011,LQD,"ARIMA(1,0,1)"
2007-03-09,0.00029771281067311425,LQD,"ARIMA(1,0,1)"
2007-03-12,0.0002851598087470461,LQD,"ARIMA(1,0,1)"
2007-03-13,0.0002935581576475467,LQD,"ARIMA(1,0,1)"
2007-03-14,0.0002862946158320424,LQD,"ARIMA(1,0,1)"
2007-03-15,0.00028785460053487106,LQD,"ARIMA(1,0,1)"
2007-03-16,0.0002478052162997738,LQD,"ARIMA(1,0,1)"
2007-03-19,0.00028512943053678376,LQD,"ARIMA(1,0,1)"
2007-03-20,0.00022351844769803806,LQD,"ARIMA(1,0,1)"
2007-03-21,0.00023720862723569994,LQD,"ARIMA(1,0,1)"
2007-03-22,0.0002468984364599532,LQD,"ARIMA(1,0,1)"
2007-03-23,0.0002592677930388656,LQD,"ARIMA(1,0,1)"
2007-03-26,0.00023741069384111024,LQD,"ARIMA(1,0,1)"
2007-03-27,0.00025045268737566937,LQD,"ARIMA(1,0,1)"
2007-03-28,0.00024171450549678364,LQD,"ARIMA(1,0,1)"
2007-03-29,0.0002462196777436134,LQD,"ARIMA(1,0,1)"
2007-03-30,0.00028402633776061857,LQD,"ARIMA(1,0,1)"
2007-04-02,0.0002793782163082732,LQD,"ARIMA(1,0,1)"
2007-04-03,0.00027680131220080055,LQD,"ARIMA(1,0,1)"
2007-04-04,0.0002935604714272931,LQD,"ARIMA(1,0,1)"
2007-04-05,0.00027270592199191016,LQD,"ARIMA(1,0,1)"
2007-04-09,0.00030411935329612894,LQD,"ARIMA(1,0,1)"
2007-04-10,0.00032421065021166415,LQD,"ARIMA(1,0,1)"
2007-04-11,0.00025537000075840505,LQD,"ARIMA(1,0,1)"
2007-04-12,0.0003146453397242521,LQD,"ARIMA(1,0,1)"
2007-04-13,0.00028611916006207545,LQD,"ARIMA(1,0,1)"
2007-04-16,0.0003340464940936357,LQD,"ARIMA(1,0,1)"
2007-04-17,0.00029499456211540167,LQD,"ARIMA(1,0,1)"
2007-04-18,0.00020170562378254606,LQD,"ARIMA(1,0,1)"
2007-04-19,0.0002605914144810214,LQD,"ARIMA(1,0,1)"
2007-04-20,0.0002599745861688895,LQD,"ARIMA(1,0,1)"
2007-04-23,0.00028877031418960325,LQD,"ARIMA(1,0,1)"
2007-04-24,0.00025564512621984044,LQD,"ARIMA(1,0,1)"
2007-04-25,0.00024304397256069005,LQD,"ARIMA(1,0,1)"
2007-04-26,0.00028853688534060914,LQD,"ARIMA(1,0,1)"
2007-04-27,0.00035677638358880547,LQD,"ARIMA(1,0,1)"
2007-04-30,0.0003358259381921895,LQD,"ARIMA(1,0,1)"
2007-05-01,0.00029505274649227464,LQD,"ARIMA(1,0,1)"
2007-05-02,0.0003006547115878741,LQD,"ARIMA(1,0,1)"
2007-05-03,0.00033401998572259086,LQD,"ARIMA(1,0,1)"
2007-05-04,0.0003397542740377067,LQD,"ARIMA(1,0,1)"
2007-05-07,0.00031729711954861105,LQD,"ARIMA(1,0,1)"
2007-05-08,0.00031800302827265074,LQD,"ARIMA(1,0,1)"
2007-05-09,0.0003293811925811293,LQD,"ARIMA(1,0,1)"
2007-05-10,0.00034185343066904907,LQD,"ARIMA(1,0,1)"
2007-05-11,0.0003367875082877704,LQD,"ARIMA(1,0,1)"
2007-05-14,0.0003492802313194627,LQD,"ARIMA(1,0,1)"
2007-05-15,0.00035398658093809183,LQD,"ARIMA(1,0,1)"
2007-05-16,0.0003405438616033533,LQD,"ARIMA(1,0,1)"
2007-05-17,0.0003118756909124003,LQD,"ARIMA(1,0,1)"
2007-05-18,0.0002793221179784129,LQD,"ARIMA(1,0,1)"
2007-05-21,0.00024449784278286817,LQD,"ARIMA(1,0,1)"
