Date,pred,asset,model
2007-01-05,0.0007820025468950421,EFA,"ARIMA(1,0,1)"
2007-01-08,0.0006889806041252782,EFA,"ARIMA(1,0,1)"
2007-01-09,0.0007561420969867132,EFA,"ARIMA(1,0,1)"
2007-01-10,0.0006653602241154814,EFA,"ARIMA(1,0,1)"
2007-01-11,0.0006329129017214129,EFA,"ARIMA(1,0,1)"
2007-01-12,0.0006924698381950446,EFA,"ARIMA(1,0,1)"
2007-01-16,0.0007035122187340276,EFA,"ARIMA(1,0,1)"
2007-01-17,0.0007312946540516403,EFA,"ARIMA(1,0,1)"
2007-01-18,0.0007087874633338516,EFA,"ARIMA(1,0,1)"
2007-01-19,0.0005689453436546181,EFA,"ARIMA(1,0,1)"
2007-01-22,0.0008572667404146216,EFA,"ARIMA(1,0,1)"
2007-01-23,0.0007920629064922814,EFA,"ARIMA(1,0,1)"
2007-01-24,0.0014182144697847542,EFA,"ARIMA(1,0,1)"
2007-01-25,0.0008575038823713677,EFA,"ARIMA(1,0,1)"
2007-01-26,-0.00025068513065511667,EFA,"ARIMA(1,0,1)"
2007-01-29,0.0008598313271649015,EFA,"ARIMA(1,0,1)"
2007-01-30,0.0007265438516560475,EFA,"ARIMA(1,0,1)"
2007-01-31,0.0010524890579275174,EFA,"ARIMA(1,0,1)"
2007-02-01,0.0008978170608430409,EFA,"ARIMA(1,0,1)"
2007-02-02,0.0011845942303247768,EFA,"ARIMA(1,0,1)"
2007-02-05,0.0005828336654453587,EFA,"ARIMA(1,0,1)"
2007-02-06,0.0007857731378351613,EFA,"ARIMA(1,0,1)"
2007-02-07,0.0008268683329079552,EFA,"ARIMA(1,0,1)"
2007-02-08,0.0008436929158357362,EFA,"ARIMA(1,0,1)"
2007-02-09,0.0008572817054283511,EFA,"ARIMA(1,0,1)"
2007-02-12,0.0005540463802264017,EFA,"ARIMA(1,0,1)"
2007-02-13,0.00054651363017442,EFA,"ARIMA(1,0,1)"
2007-02-14,0.0008607797332770834,EFA,"ARIMA(1,0,1)"
2007-02-15,0.0017246161672129178,EFA,"ARIMA(1,0,1)"
2007-02-16,0.0008745556518673604,EFA,"ARIMA(1,0,1)"
2007-02-20,0.000839470805491724,EFA,"ARIMA(1,0,1)"
2007-02-21,0.0009484921637965948,EFA,"ARIMA(1,0,1)"
2007-02-22,0.0004315613768635712,EFA,"ARIMA(1,0,1)"
2007-02-23,0.0012017993142614332,EFA,"ARIMA(1,0,1)"
2007-02-26,0.0010546903494823073,EFA,"ARIMA(1,0,1)"
2007-02-27,0.0014092182919941592,EFA,"ARIMA(1,0,1)"
2007-02-28,-0.0024834407295995327,EFA,"ARIMA(1,0,1)"
2007-03-01,0.0011585693122601638,EFA,"ARIMA(1,0,1)"
2007-03-02,-0.0037913946132997257,EFA,"ARIMA(1,0,1)"
2007-03-05,-0.00030103022593910074,EFA,"ARIMA(1,0,1)"
2007-03-06,-0.0028713708633607013,EFA,"ARIMA(1,0,1)"
2007-03-07,0.0006906624847588215,EFA,"ARIMA(1,0,1)"
2007-03-08,-0.0018260990599943678,EFA,"ARIMA(1,0,1)"
