Date,pred,asset,model
2007-01-05,0.006807240027383456,VNQ,HAR-RV
2007-01-08,0.006985194208935879,VNQ,HAR-RV
2007-01-09,0.007716651561683658,VNQ,HAR-RV
2007-01-10,0.006924672285130968,VNQ,HAR-RV
2007-01-11,0.007292373142069899,VNQ,HAR-RV
2007-01-12,0.0072337690405064325,VNQ,HAR-RV
2007-01-16,0.006944160682159612,VNQ,HAR-RV
2007-01-17,0.007122050611914668,VNQ,HAR-RV
2007-01-18,0.007191759120280445,VNQ,HAR-RV
2007-01-19,0.0069887600942936876,VNQ,HAR-RV
2007-01-22,0.007355858254638372,VNQ,HAR-RV
2007-01-23,0.00795179524904804,VNQ,HAR-RV
2007-01-24,0.007706796718263591,VNQ,HAR-RV
2007-01-25,0.007894270619186239,VNQ,HAR-RV
2007-01-26,0.007875727237945405,VNQ,HAR-RV
2007-01-29,0.0073650340576566255,VNQ,HAR-RV
2007-01-30,0.007406187283831929,VNQ,HAR-RV
2007-01-31,0.007511599940187716,VNQ,HAR-RV
2007-02-01,0.007615419578791589,VNQ,HAR-RV
2007-02-02,0.007919848677799737,VNQ,HAR-RV
2007-02-05,0.007639658809940119,VNQ,HAR-RV
2007-02-06,0.007456548986666818,VNQ,HAR-RV
2007-02-07,0.007573855000559849,VNQ,HAR-RV
2007-02-08,0.008235577549637515,VNQ,HAR-RV
2007-02-09,0.008093457632962833,VNQ,HAR-RV
2007-02-12,0.007368750458451737,VNQ,HAR-RV
2007-02-13,0.007354000814299136,VNQ,HAR-RV
2007-02-14,0.00766591826147026,VNQ,HAR-RV
2007-02-15,0.007616254107660749,VNQ,HAR-RV
2007-02-16,0.007257053038002585,VNQ,HAR-RV
2007-02-20,0.006898189624781458,VNQ,HAR-RV
2007-02-21,0.006893851644144798,VNQ,HAR-RV
2007-02-22,0.007657893920923672,VNQ,HAR-RV
2007-02-23,0.007749507707089768,VNQ,HAR-RV
2007-02-26,0.007986450900286256,VNQ,HAR-RV
2007-02-27,0.00842002402710195,VNQ,HAR-RV
2007-02-28,0.007809212870936583,VNQ,HAR-RV
2007-03-01,0.008237917784624228,VNQ,HAR-RV
2007-03-02,0.007830924027582745,VNQ,HAR-RV
2007-03-05,0.008279176880420226,VNQ,HAR-RV
2007-03-06,0.009329409961288348,VNQ,HAR-RV
2007-03-07,0.014476347038329635,VNQ,HAR-RV
2007-03-08,0.015000341539116488,VNQ,HAR-RV
2007-03-09,0.014013561671781033,VNQ,HAR-RV
2007-03-12,0.014390766580060116,VNQ,HAR-RV
2007-03-13,0.012914058230318673,VNQ,HAR-RV
2007-03-14,0.012404769612867293,VNQ,HAR-RV
2007-03-15,0.013479811467626727,VNQ,HAR-RV
2007-03-16,0.011442547656456938,VNQ,HAR-RV
