Date,pred,var_pred,asset,model
2008-08-21,0.0,2.311971116758338e-05,HYG,GARCH11-t
2008-08-22,0.0,2.309883452231123e-05,HYG,GARCH11-t
2008-08-25,0.0,2.9338762146048284e-05,HYG,GARCH11-t
2008-08-26,0.0,3.05551811127428e-05,HYG,GARCH11-t
2008-08-27,0.0,3.0864407934153926e-05,HYG,GARCH11-t
2008-08-28,0.0,2.5755885374115358e-05,HYG,GARCH11-t
2008-08-29,0.0,2.3756396742574043e-05,HYG,GARCH11-t
2008-09-02,0.0,2.2479571053423382e-05,HYG,GARCH11-t
2008-09-03,0.0,2.2636091815114866e-05,HYG,GARCH11-t
2008-09-04,0.0,2.4434445406601077e-05,HYG,GARCH11-t
2008-09-05,0.0,2.6685879291401683e-05,HYG,GARCH11-t
2008-09-08,0.0,2.3739372217365556e-05,HYG,GARCH11-t
2008-09-09,0.0,2.2620264595750194e-05,HYG,GARCH11-t
2008-09-10,0.0,2.301031875697336e-05,HYG,GARCH11-t
2008-09-11,0.0,2.821028750562736e-05,HYG,GARCH11-t
2008-09-12,0.0,2.363171145923949e-05,HYG,GARCH11-t
2008-09-15,0.0,1.8448287518281004e-05,HYG,GARCH11-t
2008-09-16,0.0,0.00016993135637205357,HYG,GARCH11-t
2008-09-17,0.0,0.00022543569238691653,HYG,GARCH11-t
2008-09-18,0.0,0.0009233630164827488,HYG,GARCH11-t
2008-09-19,0.0,0.0018652048453201581,HYG,GARCH11-t
2008-09-22,0.0,0.0013445832217293052,HYG,GARCH11-t
2008-09-23,0.0,0.0009485905901205792,HYG,GARCH11-t
2008-09-24,0.0,0.0006906766790332993,HYG,GARCH11-t
2008-09-25,0.0,0.0005068033701603207,HYG,GARCH11-t
2008-09-26,0.0,0.0004959459595591052,HYG,GARCH11-t
2008-09-29,0.0,0.00035711337976713836,HYG,GARCH11-t
2008-09-30,0.0,0.0016930067964009425,HYG,GARCH11-t
2008-10-01,0.0,0.0014349375584281723,HYG,GARCH11-t
2008-10-02,0.0,0.001247165025384638,HYG,GARCH11-t
2008-10-03,0.0,0.0011699078459203995,HYG,GARCH11-t
2008-10-06,0.0,0.0010332008748420783,HYG,GARCH11-t
2008-10-07,0.0,0.0009046963485703659,HYG,GARCH11-t
2008-10-08,0.0,0.0009550488881051443,HYG,GARCH11-t
2008-10-09,0.0,0.001026364089705959,HYG,GARCH11-t
2008-10-10,0.0,0.0006699504800653094,HYG,GARCH11-t
2008-10-13,0.0,0.0013286505520569115,HYG,GARCH11-t
2008-10-14,0.0,0.004038034116154628,HYG,GARCH11-t
2008-10-15,0.0,0.0031622847740441257,HYG,GARCH11-t
2008-10-16,0.0,0.00286955138497903,HYG,GARCH11-t
2008-10-17,0.0,0.002541361767820082,HYG,GARCH11-t
2008-10-20,0.0,0.0012128513780568387,HYG,GARCH11-t
2008-10-21,0.0,0.0016553180454645725,HYG,GARCH11-t
2008-10-22,0.0,0.0013021907163678769,HYG,GARCH11-t
2008-10-23,0.0,0.00030933354064412036,HYG,GARCH11-t
2008-10-24,0.0,0.0008672801953853425,HYG,GARCH11-t
2008-10-27,0.0,0.0008093868133410348,HYG,GARCH11-t
2008-10-28,0.0,0.001181740724123675,HYG,GARCH11-t
2008-10-29,0.0,0.0009518606287210689,HYG,GARCH11-t
2008-10-30,0.0,0.0011442244007375771,HYG,GARCH11-t
2008-10-31,0.0,0.0010438504571592246,HYG,GARCH11-t
2008-11-03,0.0,0.0008191572950617311,HYG,GARCH11-t
2008-11-04,0.0,0.0003519913678608468,HYG,GARCH11-t
2008-11-05,0.0,0.00034161920241528417,HYG,GARCH11-t
2008-11-06,0.0,0.0004418934426594524,HYG,GARCH11-t
2008-11-07,0.0,0.00034962525674877204,HYG,GARCH11-t
2008-11-10,0.0,0.000299052533808593,HYG,GARCH11-t
2008-11-11,0.0,8.651457835868281e-05,HYG,GARCH11-t
2008-11-12,0.0,0.00019137459422215134,HYG,GARCH11-t
2008-11-13,0.0,0.0001949682857755061,HYG,GARCH11-t
2008-11-14,0.0,0.00016268729637871458,HYG,GARCH11-t
2008-11-17,0.0,0.00016203671531498547,HYG,GARCH11-t
2008-11-18,0.0,0.00018007898843025615,HYG,GARCH11-t
2008-11-19,0.0,0.0002361304050363677,HYG,GARCH11-t
2008-11-20,0.0,0.00043133538882612915,HYG,GARCH11-t
2008-11-21,0.0,0.0005704188078547836,HYG,GARCH11-t
2008-11-24,0.0,0.00046969234906818117,HYG,GARCH11-t
2008-11-25,0.0,0.0003755911768239284,HYG,GARCH11-t
2008-11-26,0.0,0.000319650118760596,HYG,GARCH11-t
2008-11-28,0.0,0.0003601833030453602,HYG,GARCH11-t
2008-12-01,0.0,0.00017492575622466073,HYG,GARCH11-t
2008-12-02,0.0,0.000235250734470868,HYG,GARCH11-t
2008-12-03,0.0,0.0002758785898031042,HYG,GARCH11-t
2008-12-04,0.0,0.0002204369782212791,HYG,GARCH11-t
2008-12-05,0.0,0.00018404896240760519,HYG,GARCH11-t
2008-12-08,0.0,0.0001488156385283938,HYG,GARCH11-t
2008-12-09,0.0,8.216731376630706e-05,HYG,GARCH11-t
2008-12-10,0.0,9.313412410705344e-05,HYG,GARCH11-t
2008-12-11,0.0,0.00010840004000981296,HYG,GARCH11-t
2008-12-12,0.0,0.00010182872254927887,HYG,GARCH11-t
2008-12-15,0.0,0.00012258537314019564,HYG,GARCH11-t
2008-12-16,0.0,0.00010636800990142297,HYG,GARCH11-t
2008-12-17,0.0,0.00013096068938311148,HYG,GARCH11-t
2008-12-18,0.0,0.0003814369102456071,HYG,GARCH11-t
2008-12-19,0.0,0.0008420067412326582,HYG,GARCH11-t
2008-12-22,0.0,0.0006714179367633012,HYG,GARCH11-t
2008-12-23,0.0,0.0006457229468045602,HYG,GARCH11-t
2008-12-24,0.0,0.0007017115890845897,HYG,GARCH11-t
2008-12-26,0.0,0.0006033458867028854,HYG,GARCH11-t
2008-12-29,0.0,0.0005479112884987227,HYG,GARCH11-t
2008-12-30,0.0,0.0004421583596123389,HYG,GARCH11-t
2008-12-31,0.0,0.00018909930476674645,HYG,GARCH11-t
2009-01-02,0.0,0.0002890719708818998,HYG,GARCH11-t
2009-01-05,0.0,0.00023324799350133172,HYG,GARCH11-t
2009-01-06,0.0,0.0006335722199231668,HYG,GARCH11-t
2009-01-07,0.0,0.00035687803369941916,HYG,GARCH11-t
2009-01-08,0.0,0.0004739164695134954,HYG,GARCH11-t
2009-01-09,0.0,0.00041829412197531433,HYG,GARCH11-t
2009-01-12,0.0,0.00037493975207259563,HYG,GARCH11-t
2009-01-13,0.0,0.00039525295582971607,HYG,GARCH11-t
2009-01-14,0.0,0.0001862093485462611,HYG,GARCH11-t
2009-01-15,0.0,0.00028644443653409274,HYG,GARCH11-t
2009-01-16,0.0,0.00012479960099316182,HYG,GARCH11-t
2009-01-20,0.0,0.00010474353509028593,HYG,GARCH11-t
2009-01-21,0.0,0.0002220537603422172,HYG,GARCH11-t
2009-01-22,0.0,0.0001792514577644354,HYG,GARCH11-t
2009-01-23,0.0,7.592561801353568e-05,HYG,GARCH11-t
2009-01-26,0.0,0.00017285668419719303,HYG,GARCH11-t
2009-01-27,0.0,0.00012084105034602813,HYG,GARCH11-t
2009-01-28,0.0,0.00013399852043855111,HYG,GARCH11-t
2009-01-29,0.0,0.0003649980119244396,HYG,GARCH11-t
2009-01-30,0.0,0.0004091697976391296,HYG,GARCH11-t
2009-02-02,0.0,0.00032947987743193823,HYG,GARCH11-t
2009-02-03,0.0,0.00025113944226333787,HYG,GARCH11-t
2009-02-04,0.0,0.00018250289400509312,HYG,GARCH11-t
2009-02-05,0.0,0.00012967588795803752,HYG,GARCH11-t
2009-02-06,0.0,0.0001980720609775793,HYG,GARCH11-t
2009-02-09,0.0,0.0002406748748023746,HYG,GARCH11-t
2009-02-10,0.0,0.00020584242472717696,HYG,GARCH11-t
2009-02-11,0.0,0.00017556920280914707,HYG,GARCH11-t
2009-02-12,0.0,0.00014428716992948766,HYG,GARCH11-t
2009-02-13,0.0,0.00012078242745317736,HYG,GARCH11-t
2009-02-17,0.0,0.00010359258345006072,HYG,GARCH11-t
2009-02-18,0.0,0.00020915266738163178,HYG,GARCH11-t
2009-02-19,0.0,0.0001442888479655788,HYG,GARCH11-t
