Date,pred,var_pred,asset,model
2007-01-05,0.0,8.242982865134037e-05,IWM,GARCH11-t
2007-01-08,0.0,9.86494800646939e-05,IWM,GARCH11-t
2007-01-09,0.0,9.841171599608825e-05,IWM,GARCH11-t
2007-01-10,0.0,9.942889768517618e-05,IWM,GARCH11-t
2007-01-11,0.0,9.832594010759715e-05,IWM,GARCH11-t
2007-01-12,0.0,9.133438479862625e-05,IWM,GARCH11-t
2007-01-16,0.0,9.818388224305361e-05,IWM,GARCH11-t
2007-01-17,0.0,9.01556990710962e-05,IWM,GARCH11-t
2007-01-18,0.0,9.098118786083026e-05,IWM,GARCH11-t
2007-01-19,0.0,9.03046826446846e-05,IWM,GARCH11-t
2007-01-22,0.0,8.582868501608599e-05,IWM,GARCH11-t
2007-01-23,0.0,8.680380943641187e-05,IWM,GARCH11-t
2007-01-24,0.0,8.851181643147313e-05,IWM,GARCH11-t
2007-01-25,0.0,9.012419413560864e-05,IWM,GARCH11-t
2007-01-26,0.0,9.634528627884534e-05,IWM,GARCH11-t
2007-01-29,0.0,9.104391712332877e-05,IWM,GARCH11-t
2007-01-30,0.0,9.219914944297109e-05,IWM,GARCH11-t
2007-01-31,0.0,9.134617199386956e-05,IWM,GARCH11-t
2007-02-01,0.0,8.834686514762137e-05,IWM,GARCH11-t
2007-02-02,0.0,8.701513003267444e-05,IWM,GARCH11-t
2007-02-05,0.0,8.315142411062543e-05,IWM,GARCH11-t
2007-02-06,0.0,8.053209602675722e-05,IWM,GARCH11-t
2007-02-07,0.0,7.831277510601617e-05,IWM,GARCH11-t
2007-02-08,0.0,7.776030739477554e-05,IWM,GARCH11-t
2007-02-09,0.0,7.600340617231542e-05,IWM,GARCH11-t
2007-02-12,0.0,7.729112475977573e-05,IWM,GARCH11-t
2007-02-13,0.0,7.340683089158846e-05,IWM,GARCH11-t
2007-02-14,0.0,7.220937094159297e-05,IWM,GARCH11-t
2007-02-15,0.0,6.78732963018461e-05,IWM,GARCH11-t
2007-02-16,0.0,7.00983052874974e-05,IWM,GARCH11-t
2007-02-20,0.0,6.664569352239943e-05,IWM,GARCH11-t
2007-02-21,0.0,6.90363151835189e-05,IWM,GARCH11-t
2007-02-22,0.0,6.683841287966336e-05,IWM,GARCH11-t
2007-02-23,0.0,6.524173911128931e-05,IWM,GARCH11-t
2007-02-26,0.0,6.455705136113049e-05,IWM,GARCH11-t
2007-02-27,0.0,6.253142348233988e-05,IWM,GARCH11-t
2007-02-28,0.0,0.00021072251129444905,IWM,GARCH11-t
2007-03-01,0.0,0.00016706311900223698,IWM,GARCH11-t
2007-03-02,0.0,0.00015931419331109922,IWM,GARCH11-t
2007-03-05,0.0,0.0001883966726021568,IWM,GARCH11-t
2007-03-06,0.0,0.00019934663029907784,IWM,GARCH11-t
2007-03-07,0.0,0.00022091246589612545,IWM,GARCH11-t
2007-03-08,0.0,0.0002396108586623265,IWM,GARCH11-t
2007-03-09,0.0,0.00018766884082413625,IWM,GARCH11-t
2007-03-12,0.0,0.00017654914924981744,IWM,GARCH11-t
2007-03-13,0.0,0.0001639141208418389,IWM,GARCH11-t
2007-03-14,0.0,0.00018782577709751193,IWM,GARCH11-t
2007-03-15,0.0,0.0001792815299281251,IWM,GARCH11-t
2007-03-16,0.0,0.00017901172786333403,IWM,GARCH11-t
2007-03-19,0.0,0.00015973780907868688,IWM,GARCH11-t
2007-03-20,0.0,0.00017656243879046935,IWM,GARCH11-t
2007-03-21,0.0,0.00015102448613717778,IWM,GARCH11-t
2007-03-22,0.0,0.00016684351087711027,IWM,GARCH11-t
2007-03-23,0.0,0.00014862626849560675,IWM,GARCH11-t
2007-03-26,0.0,0.00013974694581984874,IWM,GARCH11-t
2007-03-27,0.0,0.00013279283492479536,IWM,GARCH11-t
2007-03-28,0.0,0.0001276359517092068,IWM,GARCH11-t
2007-03-29,0.0,0.00012481070922465822,IWM,GARCH11-t
2007-03-30,0.0,0.00011991579965858152,IWM,GARCH11-t
2007-04-02,0.0,0.00010502844286900218,IWM,GARCH11-t
2007-04-03,0.0,0.00011188831931579136,IWM,GARCH11-t
2007-04-04,0.0,0.00011467688448561532,IWM,GARCH11-t
2007-04-05,0.0,0.0001110057239643461,IWM,GARCH11-t
2007-04-09,0.0,0.00010800706418832035,IWM,GARCH11-t
2007-04-10,0.0,0.00010551195988711298,IWM,GARCH11-t
2007-04-11,0.0,8.203670952282225e-05,IWM,GARCH11-t
2007-04-12,0.0,0.00010327979593414524,IWM,GARCH11-t
2007-04-13,0.0,0.00010373180728267051,IWM,GARCH11-t
2007-04-16,0.0,0.00010308695281950992,IWM,GARCH11-t
2007-04-17,0.0,0.00011066670380673461,IWM,GARCH11-t
2007-04-18,0.0,0.00010805411372237743,IWM,GARCH11-t
2007-04-19,0.0,0.00010716987011866812,IWM,GARCH11-t
2007-04-20,0.0,8.732785566447084e-05,IWM,GARCH11-t
2007-04-23,0.0,0.0001084365164582132,IWM,GARCH11-t
2007-04-24,0.0,0.0001054318964324018,IWM,GARCH11-t
2007-04-25,0.0,0.00010287853738210809,IWM,GARCH11-t
2007-04-26,0.0,8.353415587999686e-05,IWM,GARCH11-t
2007-04-27,0.0,0.00010067468408918812,IWM,GARCH11-t
2007-04-30,0.0,9.976481104051833e-05,IWM,GARCH11-t
2007-05-01,0.0,0.00012290959095883822,IWM,GARCH11-t
2007-05-02,0.0,0.00011519589389275379,IWM,GARCH11-t
2007-05-03,0.0,0.0001202981355670499,IWM,GARCH11-t
2007-05-04,0.0,0.00011201608132326876,IWM,GARCH11-t
2007-05-07,0.0,0.00012036825834442342,IWM,GARCH11-t
2007-05-08,0.0,0.00011914363370707008,IWM,GARCH11-t
2007-05-09,0.0,9.827754134213846e-05,IWM,GARCH11-t
2007-05-10,0.0,0.0001176169737928249,IWM,GARCH11-t
2007-05-11,0.0,0.00011869842469228384,IWM,GARCH11-t
2007-05-14,0.0,0.00011874577755089817,IWM,GARCH11-t
2007-05-15,0.0,0.00011744244596121532,IWM,GARCH11-t
2007-05-16,0.0,9.135344142523272e-05,IWM,GARCH11-t
2007-05-17,0.0,0.00011523316848871381,IWM,GARCH11-t
2007-05-18,0.0,8.880316115689558e-05,IWM,GARCH11-t
2007-05-21,0.0,8.978331242123496e-05,IWM,GARCH11-t
2007-05-22,0.0,9.347160773112083e-05,IWM,GARCH11-t
2007-05-23,0.0,0.00011537566470900365,IWM,GARCH11-t
2007-05-24,0.0,8.176474825371594e-05,IWM,GARCH11-t
2007-05-25,0.0,0.00011517401819868382,IWM,GARCH11-t
2007-05-29,0.0,0.00011467371927368288,IWM,GARCH11-t
2007-05-30,0.0,0.00011371891289514783,IWM,GARCH11-t
2007-05-31,0.0,0.00010238859091260096,IWM,GARCH11-t
2007-06-01,0.0,0.00011078966531053306,IWM,GARCH11-t
2007-06-04,0.0,0.00010949400636564398,IWM,GARCH11-t
2007-06-05,0.0,0.00010770361821923947,IWM,GARCH11-t
2007-06-06,0.0,9.68567697414971e-05,IWM,GARCH11-t
2007-06-07,0.0,8.295051060202501e-05,IWM,GARCH11-t
2007-06-08,0.0,0.00011032105976591783,IWM,GARCH11-t
2007-06-11,0.0,0.00012177743118831693,IWM,GARCH11-t
2007-06-12,0.0,0.00011560440898438019,IWM,GARCH11-t
2007-06-13,0.0,0.0001247770576600063,IWM,GARCH11-t
2007-06-14,0.0,0.00012609057023479792,IWM,GARCH11-t
2007-06-15,0.0,0.00012253364314930088,IWM,GARCH11-t
2007-06-18,0.0,0.00012303180185955248,IWM,GARCH11-t
2007-06-19,0.0,0.00010820618111548176,IWM,GARCH11-t
2007-06-20,0.0,9.12625948400265e-05,IWM,GARCH11-t
2007-06-21,0.0,0.00010876743510547236,IWM,GARCH11-t
2007-06-22,0.0,0.00011545748957911339,IWM,GARCH11-t
2007-06-25,0.0,0.0001124753406207589,IWM,GARCH11-t
2007-06-26,0.0,0.00010364784926946314,IWM,GARCH11-t
2007-06-27,0.0,0.00010364779240543751,IWM,GARCH11-t
2007-06-28,0.0,0.00011566590369578263,IWM,GARCH11-t
2007-06-29,0.0,0.00011326258730581112,IWM,GARCH11-t
2007-07-02,0.0,0.00011256008603292612,IWM,GARCH11-t
2007-07-03,0.0,0.00011106147987126914,IWM,GARCH11-t
2007-07-05,0.0,0.00010753814289372491,IWM,GARCH11-t
2007-07-06,0.0,0.00010597333484813694,IWM,GARCH11-t
2007-07-09,0.0,9.461609191586532e-05,IWM,GARCH11-t
2007-07-10,0.0,9.019062172663864e-05,IWM,GARCH11-t
2007-07-11,0.0,0.00010576605614864922,IWM,GARCH11-t
2007-07-12,0.0,9.667510688389927e-05,IWM,GARCH11-t
2007-07-13,0.0,9.706904725017488e-05,IWM,GARCH11-t
2007-07-16,0.0,0.00010346902010938239,IWM,GARCH11-t
2007-07-17,0.0,9.271587287256112e-05,IWM,GARCH11-t
2007-07-18,0.0,0.0001000501556823113,IWM,GARCH11-t
2007-07-19,0.0,9.948566129163274e-05,IWM,GARCH11-t
2007-07-20,0.0,8.743240364139879e-05,IWM,GARCH11-t
2007-07-23,0.0,9.933959318395988e-05,IWM,GARCH11-t
2007-07-24,0.0,9.31890430189174e-05,IWM,GARCH11-t
2007-07-25,0.0,0.00010252676689880092,IWM,GARCH11-t
2007-07-26,0.0,9.792544958591362e-05,IWM,GARCH11-t
2007-07-27,0.0,0.00010681017669332488,IWM,GARCH11-t
2007-07-30,0.0,0.00011324420427065764,IWM,GARCH11-t
2007-07-31,0.0,0.00014435460387222975,IWM,GARCH11-t
2007-08-01,0.0,0.00013932999821851904,IWM,GARCH11-t
2007-08-02,0.0,0.00011636537454341492,IWM,GARCH11-t
2007-08-03,0.0,0.00012380948478616285,IWM,GARCH11-t
